utc_timestamp,actual_mw,forecast_mw,previous_week_mw,previous_52_weeks_mw,error_mw,absolute_error_mw,absolute_percentage_error
2020-01-04 05:00:00+00:00,46138.0,47835.924471316466,41373.0,48420.0,1697.9244713164662,1697.9244713164662,3.680099855469388
2020-01-04 06:00:00+00:00,48876.0,49435.14528860036,43751.0,50161.0,559.1452886003608,559.1452886003608,1.1440078742130306
2020-01-04 07:00:00+00:00,51876.0,51837.958802114896,46965.0,53621.0,-38.04119788510434,38.04119788510434,0.07333101604808455
2020-01-04 08:00:00+00:00,55337.0,56404.25412377937,50213.0,56533.0,1067.2541237793703,1067.2541237793703,1.9286447110963194
2020-01-04 09:00:00+00:00,57584.0,59740.105394682054,50682.0,59117.0,2156.105394682054,2156.105394682054,3.7442786098257397
2020-01-04 10:00:00+00:00,59443.0,60551.74510999011,51465.0,60729.0,1108.7451099901082,1108.7451099901082,1.8652240129032993
2020-01-04 11:00:00+00:00,59873.0,60551.74510999011,51386.0,60826.0,678.7451099901082,678.7451099901082,1.1336413909276437
2020-01-04 12:00:00+00:00,58499.0,59879.93512891395,50320.0,59456.0,1380.9351289139522,1380.9351289139522,2.3606132223011542
2020-01-04 13:00:00+00:00,57624.0,58439.27235510686,49026.0,58131.0,815.272355106863,815.272355106863,1.414813888495875
2020-01-04 14:00:00+00:00,56651.0,58439.27235510686,49858.0,57920.0,1788.272355106863,1788.272355106863,3.156647464487587
2020-01-04 15:00:00+00:00,58144.0,59347.155293034855,52455.0,58847.0,1203.1552930348553,1203.1552930348553,2.069268184223403
2020-01-04 16:00:00+00:00,60436.0,60847.494630448426,55652.0,61595.0,411.4946304484256,411.4946304484256,0.6808766802045563
2020-01-04 17:00:00+00:00,59971.0,60791.2651521287,55695.0,61433.0,820.2651521286971,820.2651521286971,1.3677696755576814
2020-01-04 18:00:00+00:00,58093.0,59851.058392622894,54137.0,59791.0,1758.0583926228937,1758.0583926228937,3.0262826719620155
2020-01-04 19:00:00+00:00,54603.0,55773.177656794585,51244.0,56066.0,1170.1776567945853,1170.1776567945853,2.1430647707902226
2020-01-04 20:00:00+00:00,52028.0,53389.82156264922,49084.0,53525.0,1361.8215626492165,1361.8215626492165,2.6174782091358817
2020-01-04 21:00:00+00:00,50722.0,51193.91182153477,47918.0,52340.0,471.91182153476984,471.91182153476984,0.9303888283876224
2020-01-04 22:00:00+00:00,47994.0,48631.79050974966,44642.0,48703.0,637.7905097496623,637.7905097496623,1.3288963406877157
2020-01-04 23:00:00+00:00,44880.0,44848.335720876545,42135.0,45590.0,-31.664279123455344,31.664279123455344,0.0705532066030645
2020-01-05 00:00:00+00:00,42638.0,43428.46280242325,40202.0,43535.0,790.4628024232516,790.4628024232516,1.8538927773893044
2020-01-05 01:00:00+00:00,41865.0,42554.25088162339,40075.0,42181.0,689.2508816233894,689.2508816233894,1.6463654165135302
2020-01-05 02:00:00+00:00,40752.0,41832.473761182424,39498.0,41981.0,1080.473761182424,1080.473761182424,2.6513392255163524
2020-01-05 03:00:00+00:00,40754.0,41832.473761182424,39325.0,41903.0,1078.473761182424,1078.473761182424,2.6463016174668104
2020-01-05 04:00:00+00:00,40409.0,41914.42848006898,39090.0,41300.0,1505.4284800689784,1505.4284800689784,3.725478185723424
2020-01-05 05:00:00+00:00,39751.0,41214.11697220342,38272.0,40917.0,1463.1169722034174,1463.1169722034174,3.680704818000597
2020-01-05 06:00:00+00:00,41953.0,42215.995219106844,39156.0,42040.0,262.99521910684416,262.99521910684416,0.6268806023570285
2020-01-05 07:00:00+00:00,43752.0,45541.989124597996,41759.0,44988.0,1789.9891245979961,1789.9891245979961,4.091216686318331
2020-01-05 08:00:00+00:00,47044.0,48721.92222231207,44765.0,48812.0,1677.9222223120669,1677.9222223120669,3.5667082355073267
2020-01-05 09:00:00+00:00,50397.0,51010.764431746014,46032.0,51933.0,613.7644317460145,613.7644317460145,1.217859062535497
2020-01-05 10:00:00+00:00,52744.0,52660.02026238989,48260.0,54497.0,-83.97973761011235,83.97973761011235,0.1592214045391179
2020-01-05 11:00:00+00:00,52825.0,54684.72126420837,49349.0,55033.0,1859.7212642083687,1859.7212642083687,3.5205324452595717
2020-01-05 12:00:00+00:00,51568.0,51962.067634293,47541.0,53673.0,394.0676342930019,394.0676342930019,0.7641708700996779
2020-01-05 13:00:00+00:00,50470.0,51452.166505724206,46312.0,53219.0,982.1665057242062,982.1665057242062,1.9460402332558078
2020-01-05 14:00:00+00:00,50177.0,51016.7389323026,46671.0,52240.0,839.7389323026,839.7389323026,1.6735534852673535
2020-01-05 15:00:00+00:00,51651.0,53839.82901110963,49244.0,53738.0,2188.8290111096285,2188.8290111096285,4.237728235870803
2020-01-05 16:00:00+00:00,55601.0,57062.26543467267,52332.0,57201.0,1461.2654346726704,1461.2654346726704,2.6281279737282968
2020-01-05 17:00:00+00:00,56412.0,58060.32325172216,52958.0,58107.0,1648.3232517221622,1648.3232517221622,2.9219372681737257
2020-01-05 18:00:00+00:00,54808.0,56109.41025346333,51943.0,56663.0,1301.4102534633275,1301.4102534633275,2.374489588131892
2020-01-05 19:00:00+00:00,52478.0,53779.30434305676,49806.0,54371.0,1301.3043430567632,1301.3043430567632,2.4797140574274232
2020-01-05 20:00:00+00:00,50972.0,51441.416430177516,48362.0,52443.0,469.4164301775163,469.4164301775163,0.9209299815143928
2020-01-05 21:00:00+00:00,50438.0,51170.1844230391,47950.0,52249.0,732.1844230390998,732.1844230390998,1.451652371305563
2020-01-05 22:00:00+00:00,47398.0,49511.7741941111,45146.0,49497.0,2113.7741941111017,2113.7741941111017,4.459627398014899
2020-01-05 23:00:00+00:00,45225.0,45992.90960400279,43026.0,46260.0,767.9096040027871,767.9096040027871,1.6979759071371743
2020-01-06 00:00:00+00:00,43646.0,44135.33371233809,41138.0,44304.0,489.3337123380916,489.3337123380916,1.1211421718785033
2020-01-06 01:00:00+00:00,42812.0,43881.14789075414,40026.0,43691.0,1069.1478907541386,1069.1478907541386,2.4973089104786945
2020-01-06 02:00:00+00:00,43212.0,44021.388510969904,40194.0,44287.0,809.388510969904,809.388510969904,1.8730642205172268
2020-01-06 03:00:00+00:00,44464.0,45615.04210044364,41114.0,46200.0,1151.042100443643,1151.042100443643,2.5887056954921803
2020-01-06 04:00:00+00:00,47111.0,48674.50366834131,42845.0,50649.0,1563.5036683413127,1563.5036683413127,3.3187656138509323
2020-01-06 05:00:00+00:00,51821.0,58321.97437953852,45099.0,59542.0,6500.974379538522,6500.974379538522,12.545057755617457
2020-01-06 06:00:00+00:00,57075.0,64124.18387665569,48828.0,66261.0,7049.18387665569,7049.18387665569,12.35073828586192
2020-01-06 07:00:00+00:00,59509.0,66473.27435743519,51706.0,68960.0,6964.274357435192,6964.274357435192,11.702892600170044
