name,mape_test_pct,rmse_test_mw,mae_test_mw,mape_jan1_pct,mape_jan2_to_jan7_pct,runtime_seconds,is_winner
naive,12.780588824669476,8808.602996502907,7237.976190476191,6.51955384895017,13.824094653956026,0.0013072500005364418,False
sarima,9.87138214441456,6741.404654649402,5475.291561247846,12.099198012689143,9.500079499702128,382.7699619170162,False
prophet,7.595417047061671,4864.561808843682,3789.296995266395,13.22311422293063,6.657467517750179,19.76764483298757,False
lightgbm,3.51885495044474,2361.3913728492644,1882.708986410419,2.834047251794974,3.6329895668863674,151.93305049999617,True
nbeats,11.176307721679283,7073.022404354882,5825.572670492142,5.553164356967066,12.113498282464654,507.526101416006,False
patchtst,7.763001451002652,5702.448836401587,4371.917483249221,4.619830257014059,8.286863316667418,1134.1936587079836,False
