timestamp,forecast,lower_80,upper_80,lower_95,upper_95,q10,q50,q90
2020-01-01 00:00:00,40000.63184440306,35731.20892320048,43892.1717095213,35205.00354002317,43941.74706495527,35731.20892320048,40000.63184440306,43892.1717095213
2020-01-01 01:00:00,36848.576052226446,34274.331776080064,42662.83351640784,33929.14771460506,46369.478172444564,34274.331776080064,36848.576052226446,42662.83351640784
2020-01-01 02:00:00,38270.07316228618,33053.69766087576,43609.54452343816,32300.67821517689,44929.72137872461,33053.69766087576,38270.07316228618,43609.54452343816
2020-01-01 03:00:00,36183.705065772796,34516.522110429236,42670.77804051817,34307.405286507004,46442.301717643364,34516.522110429236,36183.705065772796,42670.77804051817
2020-01-01 04:00:00,41000.885339416534,35038.119173813466,46004.16895811488,33572.985161038865,47965.46554448114,35038.119173813466,41000.885339416534,46004.16895811488
2020-01-01 05:00:00,41295.357001957695,37726.03395893711,51243.50629807044,37516.73194693801,54920.90024943231,37726.03395893711,41295.357001957695,51243.50629807044
2020-01-01 06:00:00,46184.479068345754,41003.59786915113,53881.90288207472,40650.39850158874,55929.90519001457,41003.59786915113,46184.479068345754,53881.90288207472
2020-01-01 07:00:00,49044.310613202644,41424.522669729166,54393.22213122736,40587.792368727634,58486.28665077301,41424.522669729166,49044.310613202644,54393.22213122736
2020-01-01 08:00:00,50576.83285599912,45417.26898899699,54543.792583239396,44378.43896886949,56700.89997870719,45417.26898899699,50576.83285599912,54543.792583239396
2020-01-01 09:00:00,50643.28813126813,47422.67554907762,58366.73127245391,44971.13003444509,59123.47564747444,47422.67554907762,50643.28813126813,58366.73127245391
2020-01-01 10:00:00,54446.821548445805,47378.08216409906,57656.15952475216,47147.39505958363,58268.54697992269,47378.08216409906,54446.821548445805,57656.15952475216
2020-01-01 11:00:00,52111.79828777282,48445.66279929645,56707.58930429821,47725.96931474526,59040.55980892951,48445.66279929645,52111.79828777282,56707.58930429821
2020-01-01 12:00:00,50355.74282330532,47196.72949262142,59715.41526468678,46822.15282878428,60332.79800367678,47196.72949262142,50355.74282330532,59715.41526468678
2020-01-01 13:00:00,50479.392395651696,47584.00980296096,56238.1688305332,46820.71284055705,60696.81405829653,47584.00980296096,50479.392395651696,56238.1688305332
2020-01-01 14:00:00,50268.73047047504,45455.87230829,55294.99277570885,44498.7229422108,59585.696883454824,45455.87230829,50268.73047047504,55294.99277570885
2020-01-01 15:00:00,49928.51915504509,46801.198846622145,54957.304854047594,44048.42012191234,56415.2073538506,46801.198846622145,49928.51915504509,54957.304854047594
2020-01-01 16:00:00,50595.74999600733,46156.25336588405,56280.202987185585,45601.232229460096,57493.797091622226,46156.25336588405,50595.74999600733,56280.202987185585
2020-01-01 17:00:00,50039.46901591119,45851.188949402946,57141.35079247867,45237.71929682714,58372.234627291495,45851.188949402946,50039.46901591119,57141.35079247867
2020-01-01 18:00:00,51622.66177219899,46476.83424354033,55915.764141654516,46362.38866910249,56920.09147108864,46476.83424354033,51622.66177219899,55915.764141654516
2020-01-01 19:00:00,48865.90319268066,45952.32890612203,53396.53401838407,45891.50544211594,56163.30741903689,45952.32890612203,48865.90319268066,53396.53401838407
2020-01-01 20:00:00,47089.24958509769,43409.38236053031,53787.5126051266,43022.05488225201,55454.41806834025,43409.38236053031,47089.24958509769,53787.5126051266
2020-01-01 21:00:00,46102.18291862571,41529.05657763218,54291.6908711063,40882.13806537059,54789.66683933525,41529.05657763218,46102.18291862571,54291.6908711063
2020-01-01 22:00:00,44871.9450154044,39680.063121885105,48623.88801735046,38409.238819316764,49503.46900208065,39680.063121885105,44871.9450154044,48623.88801735046
2020-01-01 23:00:00,42943.28372918966,40936.11359497533,48813.756342507506,39514.502009961485,50357.739375421086,40936.11359497533,42943.28372918966,48813.756342507506
2020-01-02 00:00:00,37827.37808663634,35049.45519190813,48233.216058182676,34630.21113465715,50501.44203777786,35049.45519190813,37827.37808663634,48233.216058182676
2020-01-02 01:00:00,38138.4582338062,35965.380740707,46736.1639424797,34112.03359637584,50032.90702920786,35965.380740707,38138.4582338062,46736.1639424797
2020-01-02 02:00:00,40214.616124324966,36572.58008696164,45668.84797955206,31381.180339883373,48191.32313273499,36572.58008696164,40214.616124324966,45668.84797955206
2020-01-02 03:00:00,40002.3077175496,34611.077652541775,47298.87516180628,34179.87609151517,51752.48520214728,34611.077652541775,40002.3077175496,47298.87516180628
2020-01-02 04:00:00,43667.46675854938,35781.41554381505,47828.20894029155,35659.6505727209,52228.24037872776,35781.41554381505,43667.46675854938,47828.20894029155
2020-01-02 05:00:00,44587.06148712215,40304.97646274458,51089.62330564684,39718.59763437032,54377.70400344897,40304.97646274458,44587.06148712215,51089.62330564684
2020-01-02 06:00:00,48110.85812734265,43060.229107843545,54684.57152063381,41461.469340720614,58461.12502222743,43060.229107843545,48110.85812734265,54684.57152063381
2020-01-02 07:00:00,51763.523835961605,43785.92471257702,61156.51968131108,43687.80792683529,62368.36062759615,43785.92471257702,51763.523835961605,61156.51968131108
2020-01-02 08:00:00,55661.70992339878,45404.6726369324,63828.75148537121,45239.33208083041,64157.88162790562,45404.6726369324,55661.70992339878,63828.75148537121
2020-01-02 09:00:00,55817.62022311801,48413.921388639195,59952.79963731057,47045.64853430027,61500.87923379407,48413.921388639195,55817.62022311801,59952.79963731057
2020-01-02 10:00:00,57860.4007048684,49590.75901193842,62713.80144127974,44911.908396304236,64998.106906035435,49590.75901193842,57860.4007048684,62713.80144127974
2020-01-02 11:00:00,56455.11694191838,48918.94569247652,63023.46588015333,45137.686165066225,63107.1342063162,48918.94569247652,56455.11694191838,63023.46588015333
2020-01-02 12:00:00,55873.27034920305,49654.59934288835,62631.61057732419,46933.42683970885,65015.528292280644,49654.59934288835,55873.27034920305,62631.61057732419
2020-01-02 13:00:00,57411.06582045932,51636.42462401944,63467.24315520424,49823.43903471967,64068.35490037205,51636.42462401944,57411.06582045932,63467.24315520424
2020-01-02 14:00:00,58546.44915737029,50582.213778516576,63589.71338851324,46699.09164397931,65761.51850033608,50582.213778516576,58546.44915737029,63589.71338851324
2020-01-02 15:00:00,54891.242662539786,51256.17366555211,63450.421342817834,45310.50474462483,64368.796583849886,51256.17366555211,54891.242662539786,63450.421342817834
2020-01-02 16:00:00,54321.30650870923,50065.03949398114,64444.086919762725,45254.307628678434,64467.05022340629,50065.03949398114,54321.30650870923,64444.086919762725
2020-01-02 17:00:00,55153.22687426771,48783.888914029725,63985.30572452325,46717.49766317438,64309.13486451236,48783.888914029725,55153.22687426771,63985.30572452325
2020-01-02 18:00:00,55527.094564393294,50135.15317257985,62083.9124026495,46689.019556438776,62682.806027680155,50135.15317257985,55527.094564393294,62083.9124026495
2020-01-02 19:00:00,57442.53547993716,49661.920710747065,61307.60908354237,43312.737741620425,61700.47456484141,49661.920710747065,57442.53547993716,61307.60908354237
2020-01-02 20:00:00,54065.77842728963,47897.25082594129,59686.4948358514,43112.14429089887,60756.81231582929,47897.25082594129,54065.77842728963,59686.4948358514
2020-01-02 21:00:00,52028.308532921525,47243.52178955247,59156.2730746778,40779.61383827437,59842.54884617066,47243.52178955247,52028.308532921525,59156.2730746778
2020-01-02 22:00:00,48551.65024372216,44049.51564746731,56305.32309977144,39527.138024535714,56697.7573732201,44049.51564746731,48551.65024372216,56305.32309977144
2020-01-02 23:00:00,46468.794146587854,41674.77703312335,52752.99307938824,37513.450309331914,55082.173909410914,41674.77703312335,46468.794146587854,52752.99307938824
2020-01-03 00:00:00,45926.06161154528,42585.483519914334,52863.22362460778,38982.03290468957,53761.64474481869,42585.483519914334,45926.06161154528,52863.22362460778
2020-01-03 01:00:00,45726.78579270256,40730.34832736697,49979.97920819775,36489.49178260935,50815.30537819519,40730.34832736697,45726.78579270256,49979.97920819775
2020-01-03 02:00:00,44505.187958109396,36355.626434812606,51832.00496833468,32402.16227744907,52479.18884718114,36355.626434812606,44505.187958109396,51832.00496833468
2020-01-03 03:00:00,45329.66570201171,38471.06851321012,52942.817883737865,35061.65431829875,53681.01938636301,38471.06851321012,45329.66570201171,52942.817883737865
2020-01-03 04:00:00,46653.54582723903,41306.2928569901,53394.80841341967,34864.760527383565,55238.85914255956,41306.2928569901,46653.54582723903,53394.80841341967
2020-01-03 05:00:00,48988.89654499978,39266.34778035856,57288.53080923294,38061.464171453816,58482.13926263637,39266.34778035856,48988.89654499978,57288.53080923294
2020-01-03 06:00:00,52400.54359420594,40864.45881166305,59731.62322469941,40594.552798471865,59985.36743631721,40864.45881166305,52400.54359420594,59731.62322469941
2020-01-03 07:00:00,56011.02004500733,48679.80093566166,62071.76177468442,42682.30705403386,65010.77138802351,48679.80093566166,56011.02004500733,62071.76177468442
2020-01-03 08:00:00,57727.09903625653,51194.02331904239,65053.405780506306,46576.47110548438,65289.93654147427,51194.02331904239,57727.09903625653,65053.405780506306
2020-01-03 09:00:00,61991.195347999856,55710.31000215251,67533.03269306736,49200.884355033304,69839.98294221434,55710.31000215251,61991.195347999856,67533.03269306736
2020-01-03 10:00:00,64667.20209682926,56430.36478530789,71914.13923384353,54056.296559979615,72537.41820674317,56430.36478530789,64667.20209682926,71914.13923384353
2020-01-03 11:00:00,65864.67799023533,55910.769691338035,70783.13447380495,54330.12609537595,71769.17950055895,55910.769691338035,65864.67799023533,70783.13447380495
2020-01-03 12:00:00,67418.19061099796,60421.101516449155,71116.15626824254,54286.8265107802,71943.14445676288,60421.101516449155,67418.19061099796,71116.15626824254
2020-01-03 13:00:00,67663.66509451774,59737.70645489018,72482.94790787357,55112.621031062925,73277.05240287764,59737.70645489018,67663.66509451774,72482.94790787357
2020-01-03 14:00:00,67286.6016971461,58547.98104403308,72498.18296219839,52596.081282521314,72868.38219094269,58547.98104403308,67286.6016971461,72498.18296219839
2020-01-03 15:00:00,64394.992230351025,59997.663108281726,70242.95787310459,52866.24627467979,71306.20574294745,59997.663108281726,64394.992230351025,70242.95787310459
