timestamp,forecast,lower_80,upper_80,lower_95,upper_95,q10,q50,q90
2020-01-01 00:00:00,41625.380579523175,39799.96432140548,43450.79683764087,38833.64732516585,44417.113833880496,39799.96432140548,41625.380579523175,43450.79683764087
2020-01-01 01:00:00,41748.88611960229,37646.731785708354,45851.04045349623,35475.18245474792,48022.589784456664,37646.731785708354,41748.88611960229,45851.04045349623
2020-01-01 02:00:00,42457.05538166464,36133.07241190836,48781.038351420924,32785.35804789427,52128.75271543502,36133.07241190836,42457.05538166464,48781.038351420924
2020-01-01 03:00:00,43546.70767544305,35232.669926849034,51860.74542403707,30831.48419832449,56261.931152561614,35232.669926849034,43546.70767544305,51860.74542403707
2020-01-01 04:00:00,44856.171263377095,34853.7568210497,54858.58570570449,29558.79845959605,60153.54406715814,34853.7568210497,44856.171263377095,54858.58570570449
2020-01-01 05:00:00,46260.68594760506,34884.55517190287,57636.816723307245,28862.395310490603,63658.976584719516,34884.55517190287,46260.68594760506,57636.816723307245
2020-01-01 06:00:00,47667.433617931514,35213.69732222035,60121.169913642676,28621.087556795464,66713.77967906756,35213.69732222035,47667.433617931514,60121.169913642676
2020-01-01 07:00:00,49010.53557958951,35740.21369443518,62280.857464743836,28715.329629680356,69305.74152949866,35740.21369443518,49010.53557958951,62280.857464743836
2020-01-01 08:00:00,50246.25830365518,36378.21713887449,64114.29946843587,29036.919600582056,71455.5970067283,36378.21713887449,50246.25830365518,64114.29946843587
2020-01-01 09:00:00,51348.58917514346,37058.574580720124,65638.60376956679,29493.897802097217,73203.28054818971,37058.574580720124,51348.58917514346,65638.6037695668
2020-01-01 10:00:00,52305.279582175936,37728.76565937826,66881.79350497361,30012.425297620153,74598.13386673172,37728.76565937826,52305.279582175936,66881.79350497361
2020-01-01 11:00:00,53114.40265851695,38351.6305084184,67877.1748086155,30536.690997052698,75692.11431998119,38351.630508418406,53114.40265851695,67877.1748086155
