timestamp,forecast,lower_80,upper_80,lower_95,upper_95,q10,q50,q90
2020-01-03 07:00:00,63378.99526385785,52618.14230688375,68101.70978920478,49927.92906764022,69282.38842054151,52618.14230688375,61606.71409920122,68101.70978920478
2020-01-03 08:00:00,64599.77383410405,57232.22479599822,69385.66086135316,55390.337536471765,70582.13261816543,57232.22479599822,63410.650584477764,69385.66086135316
2020-01-03 09:00:00,64826.585785873445,58279.24553115791,69057.27860847308,56642.41046747903,70114.95181412298,58279.24553115791,64551.28847765804,69057.27860847308
2020-01-03 10:00:00,65405.33894669374,58250.99487193034,69731.99329390001,56462.408853239496,70813.65688070159,58250.99487193034,64933.448508290654,69731.99329390001
2020-01-03 11:00:00,65892.81267352404,58273.75190871986,69342.67284791864,56368.98671751881,70205.1378915173,58273.75190871986,64714.382552613846,69342.67284791864
2020-01-03 12:00:00,64805.95629126649,58661.36018209874,68316.15812749718,57125.2111548068,69193.70858655486,58661.36018209874,64002.7240610802,68316.15812749718
2020-01-03 13:00:00,63926.87383646628,58301.246828216616,68344.7211355209,56894.8400761542,69449.18296028455,58301.246828216616,62957.1965494544,68344.7211355209
2020-01-03 14:00:00,63358.30228377892,57781.853717187085,67988.18124949596,56387.74157553913,69145.65099092522,57781.853717187085,63156.630893684895,67988.18124949596
2020-01-03 15:00:00,64272.24104470129,58668.91276310842,68773.75836438566,57268.0806927102,69899.13769430676,58668.91276310842,63778.501896488284,68773.75836438566
2020-01-03 16:00:00,66344.40159048515,58827.29824534626,69485.20822913776,56948.02240906154,70270.4098888009,58827.29824534626,65529.013222226946,69485.20822913776
2020-01-03 17:00:00,66229.3002747931,59055.52596065331,69544.69337950846,57262.08238211836,70373.5416556873,59055.52596065331,65432.70864303762,69544.69337950846
2020-01-03 18:00:00,64723.41375926205,58823.10640093529,68657.02741548704,57348.0295613536,69640.43082954329,58823.10640093529,63878.64402921338,68657.02741548704
2020-01-03 19:00:00,62185.60888809179,56620.7370645107,64597.13909646559,55229.51910861543,65200.021648559035,56620.7370645107,59799.5982715469,64597.13909646559
2020-01-03 20:00:00,58763.224055042476,52069.4361505385,63343.56616198569,50395.989174412505,64488.6516887215,52069.4361505385,56860.731568430994,63343.56616198569
2020-01-03 21:00:00,56933.24506961953,50069.0401712785,60776.30287535366,48352.98894669324,61737.06732678719,50069.0401712785,55218.44071311728,60776.30287535366
2020-01-03 22:00:00,53503.27246364719,46490.93221138898,56587.020662313975,44737.84714832443,57357.95771198067,46490.93221138898,52063.22919445969,56587.020662313975
2020-01-03 23:00:00,49831.38740360956,42715.57033731673,53919.0032506113,40936.61607074352,54940.90721236174,42715.57033731673,49701.10390682953,53919.0032506113
2020-01-04 00:00:00,46413.13412441429,40962.835390553075,51400.42050935527,39600.26070708777,52647.242105590514,40962.835390553075,46730.24330916035,51400.42050935527
2020-01-04 01:00:00,46320.421587296914,41124.872171501476,50784.23565766913,39825.98481755261,51900.18917526219,41124.872171501476,46521.68798533637,50784.23565766913
2020-01-04 02:00:00,46415.0093404262,41204.399340903234,50458.99522567313,39901.74684102249,51469.99169698486,41204.399340903234,46295.365967662496,50458.99522567313
2020-01-04 03:00:00,46934.884574391646,41186.40880700405,50723.07471061832,39749.28986515715,51670.12224467499,41186.40880700405,46820.981101264966,50723.07471061832
2020-01-04 04:00:00,47516.73098664419,41255.43474914005,50828.378653690335,39690.11068976401,51656.29057045187,41255.43474914005,47112.25684299518,50828.378653690335
2020-01-04 05:00:00,49322.98739595857,41433.86271312686,53302.14755320515,39461.581542418935,54296.93759251679,41433.86271312686,48433.348021215985,53302.14755320515
2020-01-04 06:00:00,50948.78568722087,42981.99280038195,59443.60541677294,40990.29457867222,61567.31034916095,42981.99280038195,50989.22342319868,59443.60541677294
2020-01-04 07:00:00,55802.4428664534,47899.399546033805,59651.95261456591,45923.63871592891,60614.330051594035,47899.399546033805,54759.68299727894,59651.95261456591
2020-01-04 08:00:00,59005.10337008263,51223.5583834191,61445.28863706299,49278.172136753215,62055.33495380808,51223.5583834191,58132.60050587053,61445.28863706299
2020-01-04 09:00:00,61811.622495769705,53838.0656812656,64720.33930850801,51844.67647763957,65447.518511692586,53838.0656812656,58632.51809790717,64720.33930850801
2020-01-04 10:00:00,62132.617418623086,54497.21102556797,65479.407853914956,52588.359427304196,66316.10546273792,54497.21102556797,59030.81948721849,65479.407853914956
2020-01-04 11:00:00,61862.31066254849,54412.03982526603,64895.913382139915,52549.47211594542,65654.31406203777,54412.03982526603,58942.84968222267,64895.913382139915
2020-01-04 12:00:00,61129.81248135545,54028.19533141642,63929.72905505603,52252.79104393166,64629.708198481174,54028.19533141642,58194.919977394566,63929.72905505603
2020-01-04 13:00:00,60158.9351252556,52991.20150411899,62301.093544176794,51199.26809883484,62836.633148907094,52991.20150411899,57655.12887479886,62301.093544176794
2020-01-04 14:00:00,59520.496455021574,53371.37681033657,62069.36455062197,51834.09689916532,62706.58157452207,53371.37681033657,57473.406281477815,62069.36455062197
2020-01-04 15:00:00,59190.14510461929,54653.55441945885,62738.80951416878,53519.40674816874,63625.975616556156,54653.55441945885,58048.85022649043,62738.80951416878
2020-01-04 16:00:00,61476.8270711261,56607.52601599433,65341.95874465169,55390.200752211385,66308.24166303308,56607.52601599433,60746.81910250166,65341.95874465169
2020-01-04 17:00:00,61505.93963794461,56325.90719187232,64827.32684944477,55030.89908035425,65657.6736523198,56325.90719187232,60524.351150642775,64827.32684944477
2020-01-04 18:00:00,60345.06460143592,56270.98745509164,63728.331825445,55252.46816850557,64574.14863144727,56270.98745509164,58888.58081743703,63728.331825445
2020-01-04 19:00:00,57216.807878553554,52389.0019295523,60904.70478774176,51182.05044230199,61826.67901503881,52389.0019295523,56409.680313387296,60904.70478774176
2020-01-04 20:00:00,53936.24888630645,50133.20056308556,59185.17365439944,49182.43848228033,60497.40484642269,50133.20056308556,54378.11560454667,59185.17365439944
2020-01-04 21:00:00,52666.92254810106,48985.750049793205,56793.35849204633,48065.45692521624,57824.96747803265,48985.750049793205,53293.61825613007,56793.35849204633
2020-01-04 22:00:00,49298.28846755566,45582.60128430097,52504.112103856125,44653.679488487294,53305.56801293124,45582.60128430097,49623.5950935987,52504.112103856125
2020-01-04 23:00:00,45889.29098249527,41957.41751091683,50246.8765594895,40974.44914302222,51336.27295373806,41957.41751091683,46337.7097114066,50246.8765594895
2020-01-05 00:00:00,43651.51400557882,39539.49294767232,49665.59415273781,38511.48768319569,51169.11418952756,39539.49294767232,43180.57620115679,49665.59415273781
2020-01-05 01:00:00,43007.01591319429,39115.276997350236,48952.15525337867,38142.34226838922,50438.44008842476,39115.276997350236,42566.790446510575,48952.15525337867
2020-01-05 02:00:00,42686.982353318366,38748.16087876189,48945.884751989615,37763.455510122774,50510.61035165743,38748.16087876189,42317.62160459852,48945.884751989615
2020-01-05 03:00:00,42539.09466224111,38734.12003849895,48520.060980570626,37782.87638256341,50015.30256015301,38734.12003849895,42201.34233352548,48520.060980570626
2020-01-05 04:00:00,42575.87835946133,38113.66099975853,48138.15134606107,36998.10665983283,49528.71959271101,38113.66099975853,41999.40738425053,48138.15134606107
2020-01-05 05:00:00,42558.219637445036,37538.6548879098,48544.43468496409,36283.76370052599,50040.988446843854,37538.6548879098,41876.89188943866,48544.43468496409
2020-01-05 06:00:00,43479.16374220378,38695.58349437483,51141.76707559347,37499.68843241759,53057.417908940886,38695.58349437483,43188.5807172143,51141.76707559347
2020-01-05 07:00:00,47065.05300124023,41140.12268108112,51221.319937124936,39658.89010104134,52260.386671096116,41140.12268108112,45842.5043008504,51221.319937124936
