utc_timestamp,forecast_MW,actual_MW,error_MW,abs_pct_err
2020-01-02 13:00:00+00:00,61923.62634542852,59483.0,2440.6263454285217,4.103065321904614
2020-01-02 14:00:00+00:00,61592.839136063565,59173.0,2419.839136063565,4.0894312204275005
2020-01-02 15:00:00+00:00,62867.94648386764,60091.0,2776.946483867643,4.621235266292195
2020-01-02 16:00:00+00:00,66025.92649992848,62599.0,3426.9264999284787,5.4744109329677455
2020-01-02 17:00:00+00:00,65944.04338588683,62923.0,3021.0433858868346,4.801175064581845
2020-01-02 18:00:00+00:00,64208.07106625254,61932.0,2276.071066252538,3.6751131341673737
2020-01-02 19:00:00+00:00,60326.63715395469,58422.0,1904.637153954689,3.2601368559013544
2020-01-02 20:00:00+00:00,57360.298171166025,55661.0,1699.298171166025,3.0529422237581523
2020-01-02 21:00:00+00:00,55562.39149266686,54103.0,1459.3914926668585,2.6974317369958385
2020-01-02 22:00:00+00:00,51481.08229742986,50732.0,749.0822974298571,1.4765479331188542
2020-01-02 23:00:00+00:00,47865.03838502437,47641.0,224.03838502436702,0.47026381693156527
2020-01-03 00:00:00+00:00,45718.96474339143,46071.0,-352.0352566085712,0.7641146417672098
2020-01-03 01:00:00+00:00,44681.780708728154,45485.0,-803.2192912718456,1.765899288274916
2020-01-03 02:00:00+00:00,44501.48659878087,45301.0,-799.5134012191265,1.7648912854443093
2020-01-03 03:00:00+00:00,45141.87466671755,46070.0,-928.125333282449,2.0145980752820685
2020-01-03 04:00:00+00:00,46716.53306673992,47894.0,-1177.4669332600824,2.458485265920747
2020-01-03 05:00:00+00:00,50233.320169568215,51787.0,-1553.6798304317854,3.0001348416239315
2020-01-03 06:00:00+00:00,54439.15483166754,55935.0,-1495.8451683324602,2.6742561336059003
2020-01-03 07:00:00+00:00,57845.81978940031,59496.0,-1650.1802105996903,2.773598579063618
2020-01-03 08:00:00+00:00,60154.94382529067,60888.0,-733.0561747093307,1.2039419503175184
2020-01-03 09:00:00+00:00,61860.40174931367,61751.0,109.40174931367073,0.1771659557151637
2020-01-03 10:00:00+00:00,63715.68243409589,63204.0,511.68243409589195,0.8095728657931333
2020-01-03 11:00:00+00:00,63752.109011732915,63230.0,522.109011732915,0.825729893615238
2020-01-03 12:00:00+00:00,62903.98463897487,61575.0,1328.984638974871,2.1583185367029976
2020-01-03 13:00:00+00:00,61657.455558023656,60449.0,1208.4555580236556,1.9991324224117117
2020-01-03 14:00:00+00:00,61266.42497423515,59983.0,1283.424974235153,2.139647857284819
2020-01-03 15:00:00+00:00,62863.49943154543,60757.0,2106.4994315454314,3.4670892762075667
2020-01-03 16:00:00+00:00,65995.34201499792,62491.0,3504.342014997921,5.607754740679331
2020-01-03 17:00:00+00:00,66097.3023747666,62157.0,3940.302374766601,6.339273733878084
2020-01-03 18:00:00+00:00,64460.80521435843,60931.0,3529.805214358428,5.793118797259898
2020-01-03 19:00:00+00:00,60827.95062124106,56910.0,3917.9506212410633,6.884467793430088
2020-01-03 20:00:00+00:00,58175.32464363332,53806.0,4369.324643633321,8.120515636979745
2020-01-03 21:00:00+00:00,56549.46870799867,52540.0,4009.468707998669,7.631268953175997
2020-01-03 22:00:00+00:00,53033.98042267833,49359.0,3674.980422678331,7.445411014563364
2020-01-03 23:00:00+00:00,49703.22396443801,46773.0,2930.2239644380097,6.264776611374104
2020-01-04 00:00:00+00:00,47130.86956839807,45003.0,2127.8695683980695,4.728283821963135
2020-01-04 01:00:00+00:00,46066.343878921376,44345.0,1721.343878921376,3.8817090515759975
2020-01-04 02:00:00+00:00,46099.545411514984,43801.0,2298.545411514984,5.247700763715405
2020-01-04 03:00:00+00:00,46978.448649063095,44501.0,2477.448649063095,5.567175229911901
2020-01-04 04:00:00+00:00,48945.69672671924,45049.0,3896.6967267192376,8.649907271458273
2020-01-04 05:00:00+00:00,53221.430791852894,46138.0,7083.430791852894,15.352704477551896
2020-01-04 06:00:00+00:00,58703.34592663975,48876.0,9827.345926639748,20.10669025010178
2020-01-04 07:00:00+00:00,62078.981001133805,51876.0,10202.981001133805,19.668017968104333
2020-01-04 08:00:00+00:00,63718.031201708436,55337.0,8381.031201708436,15.145438317415898
2020-01-04 09:00:00+00:00,65214.065022147384,57584.0,7630.065022147384,13.25032130825817
2020-01-04 10:00:00+00:00,66754.84892015865,59443.0,7311.848920158649,12.300605487876872
2020-01-04 11:00:00+00:00,66938.84927160187,59873.0,7065.849271601866,11.80139507223935
2020-01-04 12:00:00+00:00,65795.64535849805,58499.0,7296.645358498048,12.473111264291779
2020-01-04 13:00:00+00:00,64420.233417431366,57624.0,6796.2334174313655,11.79410214048203
2020-01-04 14:00:00+00:00,63894.097962361775,56651.0,7243.097962361775,12.785472387710323
2020-01-04 15:00:00+00:00,65057.61735878188,58144.0,6913.617358781878,11.890508666039278
2020-01-04 16:00:00+00:00,67703.16497994935,60436.0,7267.164979949346,12.02456314109032
2020-01-04 17:00:00+00:00,67370.06224758127,59971.0,7399.062247581271,12.337733650566559
2020-01-04 18:00:00+00:00,65530.45536991814,58093.0,7437.4553699181415,12.80267049372238
2020-01-04 19:00:00+00:00,61813.11475139994,54603.0,7210.1147513999385,13.204612844349098
2020-01-04 20:00:00+00:00,59117.89682007887,52028.0,7089.896820078873,13.627079303603583
2020-01-04 21:00:00+00:00,57678.255628804414,50722.0,6956.255628804414,13.714474249446818
2020-01-04 22:00:00+00:00,53714.183360934876,47994.0,5720.183360934876,11.918538485925065
2020-01-04 23:00:00+00:00,50198.94577385552,44880.0,5318.945773855521,11.851483453332266
2020-01-05 00:00:00+00:00,48037.14426303097,42638.0,5399.144263030968,12.662752153081684
2020-01-05 01:00:00+00:00,47015.59882564508,41865.0,5150.59882564508,12.30287549419582
2020-01-05 02:00:00+00:00,47055.26916952811,40752.0,6303.26916952811,15.467386065783545
2020-01-05 03:00:00+00:00,48009.597978492755,40754.0,7255.597978492755,17.803400840390527
2020-01-05 04:00:00+00:00,50190.23294249033,40409.0,9781.23294249033,24.205580297682026
2020-01-05 05:00:00+00:00,54894.05398620526,39751.0,15143.053986205261,38.09477493951161
2020-01-05 06:00:00+00:00,60228.209630183526,41953.0,18275.209630183526,43.56115088356858
2020-01-05 07:00:00+00:00,63461.756127782784,43752.0,19709.756127782784,45.04881177496522
2020-01-05 08:00:00+00:00,64853.14288374123,47044.0,17809.14288374123,37.85635337926458
2020-01-05 09:00:00+00:00,66141.52719736662,50397.0,15744.527197366624,31.241000848000127
