test_start,test_end,n_test_observations,name,mape_test_pct,rmse_test_mw,mae_test_mw,mape_jan1_pct,mape_jan2_to_jan7_pct,runtime_seconds,hyperparameters,study_winner,is_winner,winner_coverage_80pct,winner_coverage_95pct,winner_pinball_loss_q10,winner_pinball_loss_q50,winner_pinball_loss_q90,total_runtime_seconds
2020-01-01,2020-01-07,168,naive,12.780588824669476,8808.602996502907,7237.976190476191,6.51955384895017,13.824094653956026,0.0008757920004427433,"{""seasonal_lag_hours"": 168}",lightgbm,False,0.8511904761904762,1.0,553.2141912702142,1379.6942076536607,655.2178006061571,134.32742508503725
2020-01-01,2020-01-07,168,sarima,12.218679146904798,8584.124655865708,6974.32658679364,5.222636356981175,13.384686278558739,3.575921334006125,"{""candidate_ar_orders"": [1, 24, 168], ""candidate_validation_mape_pct"": {""p=1"": 17.976129673785817, ""p=168"": 9.187300364719778, ""p=24"": 11.963653410986632}, ""estimator"": ""Burg conditional AR fit after explicit daily differencing"", ""interval_method"": ""Gaussian AR innovation simulation"", ""order"": [168, 0, 0], ""probabilistic_paths"": 2000, ""seasonal_order"": [0, 1, 0, 24]}",lightgbm,False,0.8511904761904762,1.0,553.2141912702142,1379.6942076536607,655.2178006061571,134.32742508503725
2020-01-01,2020-01-07,168,prophet,7.613812590065695,4878.173143029159,3798.0410428967352,13.275147650804811,6.670256746609178,47.079549000016414,"{""candidate_validation_mape_pct"": {""cps=0.05,mode=additive"": 5.635830073898914, ""cps=0.05,mode=multiplicative"": 5.6716928343894715, ""cps=0.2,mode=additive"": 5.719687607491421}, ""changepoint_prior_scale"": 0.05, ""country_holidays"": ""DE"", ""daily_seasonality"": true, ""holidays_prior_scale"": 10.0, ""probabilistic_samples"": 1000, ""seasonality_mode"": ""additive"", ""seasonality_prior_scale"": 10.0, ""weekly_seasonality"": true, ""yearly_seasonality"": true}",lightgbm,False,0.8511904761904762,1.0,553.2141912702142,1379.6942076536607,655.2178006061571,134.32742508503725
2020-01-01,2020-01-07,168,lightgbm,5.1053797189584,3676.657692829482,2768.3079336914207,4.4978085919722774,5.206641573456086,68.14351970801363,"{""annual_lag_hours"": 8736, ""candidate_validation_mape_pct"": {""leaves=15,trees=400,lr=0.05"": 5.290380625602336, ""leaves=31,trees=500,lr=0.05"": 4.821400240555215, ""leaves=63,trees=700,lr=0.03"": 4.296342682273787}, ""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""min_child_samples"": 30, ""n_estimators"": 700, ""num_leaves"": 63, ""objective"": ""regression_l1"", ""quantile_crossing_hours_before_sorting"": 53, ""quantile_objective_levels"": [0.025, 0.1, 0.5, 0.9, 0.975], ""reg_lambda"": 0.5, ""rolling_features_use_prior_values_only"": true, ""subsample"": 0.9, ""validation_and_test_forecasts_are_recursive"": true}",lightgbm,True,0.8511904761904762,1.0,553.2141912702142,1379.6942076536607,655.2178006061571,134.32742508503725
2020-01-01,2020-01-07,168,nbeats,12.546521270248089,8465.98269302191,6277.998774707317,33.682169343676556,9.023913258010014,9.371182542003226,"{""accelerator"": ""cpu"", ""architecture"": ""default generic N-BEATS stacks"", ""batch_size"": 8, ""early_stopping_metric"": ""validation MAPE"", ""early_stopping_patience"": 2, ""input_chunk_length"": 168, ""learning_rate"": 0.001, ""likelihood"": ""quantile_regression"", ""max_epochs"": 8, ""optimizer"": ""Adam"", ""output_chunk_length"": 168, ""probabilistic_samples"": 500, ""quantiles"": [0.025, 0.1, 0.5, 0.9, 0.975], ""selected_epochs"": 8, ""training_stride_hours"": 336}",lightgbm,False,0.8511904761904762,1.0,553.2141912702142,1379.6942076536607,655.2178006061571,134.32742508503725
2020-01-01,2020-01-07,168,patchtst,10.246280280290323,7260.272142178598,5100.75540909313,32.88808901762192,6.472645490735057,6.1563767089974135,"{""accelerator"": ""cpu"", ""architecture"": ""default TSMixer configuration"", ""batch_size"": 32, ""early_stopping_metric"": ""validation MAPE"", ""early_stopping_patience"": 4, ""implemented_model"": ""TSMixerModel"", ""input_chunk_length"": 168, ""learning_rate"": 0.001, ""likelihood"": ""quantile_regression"", ""max_epochs"": 15, ""optimizer"": ""Adam"", ""output_chunk_length"": 168, ""probabilistic_samples"": 500, ""quantiles"": [0.025, 0.1, 0.5, 0.9, 0.975], ""requested_model"": ""PatchTST"", ""selected_epochs"": 15, ""substitution_reason"": ""Darts 0.41.0 does not expose PatchTSTModel"", ""training_stride_hours"": 168}",lightgbm,False,0.8511904761904762,1.0,553.2141912702142,1379.6942076536607,655.2178006061571,134.32742508503725
