test_start,test_end,n_test_observations,winner,winner_coverage_80pct,winner_coverage_95pct,winner_pinball_loss_q10,winner_pinball_loss_q50,winner_pinball_loss_q90,total_runtime_seconds,name,mape_test_pct,rmse_test_mw,mae_test_mw,mape_jan1_pct,mape_jan2_to_jan7_pct,runtime_seconds,hyperparameters,is_winner
2020-01-01,2020-01-07,168,lightgbm,0.833333,1.000000,576.471205,1420.852966,614.444344,713.022304,naive,12.780589,8808.602997,7237.976190,6.519554,13.824095,0.000792,"{""lag_hours"": 168}",False
2020-01-01,2020-01-07,168,lightgbm,0.833333,1.000000,576.471205,1420.852966,614.444344,713.022304,sarima,12.513950,8718.360303,7109.068865,5.757468,13.640031,53.846983,"{""candidates"": [{""aic"": 664022.2739637122, ""converged"": true, ""order"": [1, 0, 1], ""seasonal_order"": [1, 0, 0, 24], ""validation_mape_pct"": 8.155111308883303}, {""aic"": 664061.8081646704, ""converged"": true, ""order"": [2, 0, 1], ""seasonal_order"": [0, 0, 1, 24], ""validation_mape_pct"": 8.141014839918048}, {""aic"": 663584.2756564922, ""converged"": true, ""order"": [1, 0, 2], ""seasonal_order"": [1, 0, 0, 24], ""validation_mape_pct"": 8.172031228624828}], ""final_converged"": true, ""maxiter"": 35, ""order"": [2, 0, 1], ""seasonal_order"": [0, 0, 1, 24], ""selection_metric"": ""validation_mape_pct"", ""trend"": ""constant"", ""validation_mape_pct"": 8.141014839918048, ""weekly_difference_hours"": 168}",False
2020-01-01,2020-01-07,168,lightgbm,0.833333,1.000000,576.471205,1420.852966,614.444344,713.022304,prophet,7.606805,4877.389697,3795.039354,13.253527,6.665685,30.655624,"{""candidates"": [{""changepoint_prior_scale"": 0.01, ""validation_mape_pct"": 5.639192392335421}, {""changepoint_prior_scale"": 0.05, ""validation_mape_pct"": 5.635830073898914}, {""changepoint_prior_scale"": 0.15, ""validation_mape_pct"": 5.71083390889537}], ""changepoint_prior_scale"": 0.05, ""country_holidays"": ""DE"", ""daily_seasonality"": true, ""holidays_prior_scale"": 10.0, ""seasonality_prior_scale"": 10.0, ""selection_metric"": ""validation_mape_pct"", ""uncertainty_samples"": 1000, ""validation_mape_pct"": 5.635830073898914, ""weekly_seasonality"": true, ""yearly_seasonality"": true}",False
2020-01-01,2020-01-07,168,lightgbm,0.833333,1.000000,576.471205,1420.852966,614.444344,713.022304,lightgbm,5.280589,3687.020044,2866.641000,4.833840,5.355047,113.343039,"{""candidates"": [{""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 30, ""n_estimators"": 500, ""num_leaves"": 31, ""validation_mape_pct"": 4.405003747855704}, {""learning_rate"": 0.035, ""max_depth"": -1, ""min_child_samples"": 40, ""n_estimators"": 700, ""num_leaves"": 63, ""validation_mape_pct"": 4.220450147977226}, {""learning_rate"": 0.06, ""max_depth"": 12, ""min_child_samples"": 60, ""n_estimators"": 450, ""num_leaves"": 31, ""validation_mape_pct"": 4.6997921387908}], ""learning_rate"": 0.035, ""max_depth"": -1, ""min_child_samples"": 40, ""n_estimators"": 700, ""num_leaves"": 63, ""objective_point"": ""regression_l1"", ""quantile_objective_levels"": [0.025, 0.1, 0.5, 0.9, 0.975], ""quantile_path_mode"": ""recursive_each_quantile_path"", ""selection_metric"": ""validation_mape_pct"", ""test_forecast_mode"": ""recursive_without_observed_test_updates"", ""validation_forecast_mode"": ""recursive_without_observed_validation_updates"", ""validation_mape_pct"": 4.220450147977226, ""year_lag_hours"": 8736}",True
2020-01-01,2020-01-07,168,lightgbm,0.833333,1.000000,576.471205,1420.852966,614.444344,713.022304,nbeats,9.651913,6899.579832,5337.499814,6.245516,10.219645,270.703408,"{""accelerator"": ""cpu"", ""activation"": ""ReLU"", ""batch_size"": 512, ""dropout"": 0.0, ""early_stopping_min_delta_pct"": 0.01, ""early_stopping_monitor"": ""fixed_origin_recursive_validation_mape_pct"", ""early_stopping_patience_candidates"": 2, ""epoch_candidates"": [6, 12, 18, 24, 30], ""expansion_coefficient_dim"": 5, ""generic_architecture"": true, ""input_chunk_length"": 168, ""layer_widths"": 256, ""learning_rate"": 0.001, ""likelihood"": ""quantile_regression"", ""model_class"": ""darts.models.NBEATSModel"", ""num_blocks"": 1, ""num_layers"": 4, ""num_stacks"": 30, ""optimizer"": ""Adam"", ""output_chunk_length"": 168, ""probabilistic_output"": ""direct_quantile_parameters"", ""quantile_levels"": [0.025, 0.1, 0.5, 0.9, 0.975], ""scaler"": ""MaxAbsScaler"", ""selected_epochs"": 24, ""training_stride"": 4, ""trend_polynomial_degree"": 2, ""validation_candidates"": [{""epochs"": 6, ""validation_mape_pct"": 13.995823417023201}, {""epochs"": 12, ""validation_mape_pct"": 11.759408250395351}, {""epochs"": 18, ""validation_mape_pct"": 13.230144424612005}, {""epochs"": 24, ""validation_mape_pct"": 10.067220992208595}, {""epochs"": 30, ""validation_mape_pct"": 10.211294115457784}], ""validation_mape_pct"": 10.067220992208595}",False
2020-01-01,2020-01-07,168,lightgbm,0.833333,1.000000,576.471205,1420.852966,614.444344,713.022304,patchtst,9.605039,7428.019358,5570.325288,6.020873,10.202400,240.235304,"{""accelerator"": ""cpu"", ""activation"": ""ReLU"", ""batch_size"": 512, ""dropout"": 0.1, ""early_stopping_min_delta_pct"": 0.01, ""early_stopping_monitor"": ""fixed_origin_recursive_validation_mape_pct"", ""early_stopping_patience_candidates"": 2, ""epoch_candidates"": [6, 12, 18, 24, 30], ""ff_size"": 64, ""hidden_size"": 64, ""input_chunk_length"": 168, ""learning_rate"": 0.001, ""likelihood"": ""quantile_regression"", ""norm_type"": ""LayerNorm"", ""normalize_before"": false, ""num_blocks"": 2, ""optimizer"": ""Adam"", ""output_chunk_length"": 168, ""probabilistic_output"": ""direct_quantile_parameters"", ""quantile_levels"": [0.025, 0.1, 0.5, 0.9, 0.975], ""requested_model"": ""PatchTSTModel"", ""scaler"": ""MaxAbsScaler"", ""selected_epochs"": 12, ""substitution"": ""darts.models.TSMixerModel"", ""substitution_reason"": ""Darts 0.41.0 does not expose PatchTSTModel"", ""training_stride"": 4, ""validation_candidates"": [{""epochs"": 6, ""validation_mape_pct"": 13.507779588952262}, {""epochs"": 12, ""validation_mape_pct"": 9.815505986265336}, {""epochs"": 18, ""validation_mape_pct"": 10.329366242749707}, {""epochs"": 24, ""validation_mape_pct"": 11.878841373717789}], ""validation_mape_pct"": 9.815505986265336}",False
