utc_timestamp,point,q0.025,q0.1,q0.5,q0.9,q0.975
2020-01-05 22:00:00,47843.0350481,32804.1864158,43875.3381756,47843.0350481,50803.8092569,52273.7118495
2020-01-05 23:00:00,40457.7269163,34774.5155252,37630.6776786,40457.7269163,47549.0758382,63798.1048284
2020-01-06 00:00:00,41682.4970269,33500.2028497,41335.7123915,41682.4970269,49312.0586596,54478.8221078
2020-01-06 01:00:00,41929.9634697,36373.6383114,38219.6249056,41929.9634697,44821.1317069,66053.5966788
2020-01-06 02:00:00,46691.7364278,39387.6574594,41632.0987875,46691.7364278,48555.276006,48757.9610311
2020-01-06 03:00:00,49394.9059472,41595.9207291,42977.349224,49394.9059472,50963.9369525,84340.9293081
2020-01-06 04:00:00,53914.5429494,6459.44982276,45979.6619435,53914.5429494,56459.2528395,61062.1300072
2020-01-06 05:00:00,56911.1422925,39643.67399,50902.0020876,56911.1422925,67325.9482944,69738.1651185
2020-01-06 06:00:00,63625.4449949,39968.8769787,47454.7185609,63625.4449949,68623.8103355,69651.3857228
2020-01-06 07:00:00,68186.523953,44189.5938556,54062.1118712,68186.523953,68457.6829288,68792.0686051
2020-01-06 08:00:00,67360.4949108,46938.2473117,59987.0630108,67360.4949108,73422.9932571,82013.5208315
2020-01-06 09:00:00,68889.5023158,52973.35408,56310.5052842,68889.5023158,71856.6557958,73266.7344096
2020-01-06 10:00:00,63126.8696653,52404.5634851,60742.7269613,63126.8696653,71757.7437989,82220.1013404
2020-01-06 11:00:00,70668.4333151,50230.8568203,62660.7167482,70668.4333151,70878.6895627,73824.8540421
2020-01-06 12:00:00,64970.6654661,47112.4786567,60314.2570245,64970.6654661,71390.1366366,76284.8954227
2020-01-06 13:00:00,69649.1483166,45312.6119285,57405.2894223,69649.1483166,70427.2462592,71203.1600672
2020-01-06 14:00:00,64784.1483641,39532.0800288,59184.0139942,64784.1483641,70570.4002992,74256.953105
2020-01-06 15:00:00,57785.5951964,48578.778759,50956.7020067,57785.5951964,71075.7411187,72093.7808941
2020-01-06 16:00:00,63596.5251886,42965.4163912,57007.1842833,63596.5251886,68764.5538366,69700.7817907
2020-01-06 17:00:00,64180.1286108,51444.902697,56986.6147964,64180.1286108,70759.3612347,74167.4169053
2020-01-06 18:00:00,61414.8144696,50361.6152306,57520.3760012,61414.8144696,71769.2371412,73617.2613732
2020-01-06 19:00:00,62162.3278692,45937.2844055,51663.8988124,62162.3278692,64284.0747715,71715.739162
2020-01-06 20:00:00,60545.5755211,44490.2086829,48258.4667669,60545.5755211,60607.3106176,67976.0745959
2020-01-06 21:00:00,53133.0023313,39334.9119412,46354.5706411,53133.0023313,61222.6772164,65527.0471135
2020-01-06 22:00:00,50581.1307439,43976.2312092,45378.3723584,50581.1307439,52589.5923125,68367.0147081
2020-01-06 23:00:00,52371.7715012,32416.3060897,42652.3792985,52371.7715012,59942.0085762,60771.8598539
2020-01-07 00:00:00,43477.8956018,39759.942532,41233.9170706,43477.8956018,50377.1072705,56641.7612555
2020-01-07 01:00:00,43828.1895023,39458.6418332,39835.1187127,43828.1895023,47906.5747192,51666.6722638
2020-01-07 02:00:00,46042.149501,41984.6467415,44540.6235697,46042.149501,49796.9631712,54982.824479
2020-01-07 03:00:00,49766.5917145,37633.7374647,49022.2213379,49766.5917145,55065.0092014,56832.733193
2020-01-07 04:00:00,55707.604234,30935.8557253,50701.9373581,55707.604234,57378.5604096,59618.9164737
2020-01-07 05:00:00,61726.2733919,47608.4336906,54544.1030935,61726.2733919,62776.6490133,66683.6063018
2020-01-07 06:00:00,69543.5773728,52700.583639,57843.4681037,69543.5773728,69900.1839549,70628.6660843
2020-01-07 07:00:00,63790.2206353,45804.5982301,55811.9299547,63790.2206353,70254.0870046,81341.9793568
2020-01-07 08:00:00,67741.286788,51429.3374086,62376.699346,67741.286788,70564.8600554,74465.2116686
2020-01-07 09:00:00,70813.718218,52700.590298,62851.9617025,70813.718218,71413.6094243,79746.6554998
2020-01-07 10:00:00,73971.0578798,49015.935292,65663.235895,73971.0578798,74312.4421093,78472.8189391
2020-01-07 11:00:00,64320.2195352,51526.1518373,64202.0432049,64320.2195352,72496.0745107,78131.2948717
2020-01-07 12:00:00,68705.9151504,56649.598836,63124.5789876,68705.9151504,73552.4098896,74979.1558475
2020-01-07 13:00:00,66446.048372,27263.3965805,58791.3558737,66446.048372,66908.4389842,75625.0936714
2020-01-07 14:00:00,65168.8357252,45268.4431339,54646.9871522,65168.8357252,67917.8687412,76306.4570927
2020-01-07 15:00:00,62911.7324096,46926.8039115,61129.4785959,62911.7324096,68000.5662025,68892.119282
2020-01-07 16:00:00,62617.1738945,53749.4243732,59258.2013214,62617.1738945,68803.4420864,71902.1497209
2020-01-07 17:00:00,62056.8634685,26957.2997752,60809.5228574,62056.8634685,75819.2951981,77965.1474882
2020-01-07 18:00:00,65649.7515276,50175.3245328,59739.4500711,65649.7515276,69157.5382455,70615.7144327
2020-01-07 19:00:00,61436.6691332,39427.0484597,55441.3995147,61436.6691332,67295.4369998,67463.7485411
2020-01-07 20:00:00,56708.7502611,41025.9315238,51726.6094446,56708.7502611,63495.2958782,71612.4122833
2020-01-07 21:00:00,51455.303972,47046.2787363,48909.9115398,51455.303972,59955.2598805,65895.2935347
2020-01-07 22:00:00,51239.2311343,40891.5539758,46977.1022667,51239.2311343,55704.2281479,60638.8207542
2020-01-07 23:00:00,46091.0727837,44359.4835673,44601.379801,46091.0727837,51086.4149624,55285.1906093
