name,mape_test_pct,rmse_test_mw,mae_test_mw,mape_jan1_pct,mape_jan2_to_jan7_pct,runtime_seconds,hyperparameters
naive,12.780588824669476,8808.602996502907,7237.976190476191,6.51955384895017,13.824094653956026,0.001121750014135614,"{""lag_hours"": 168}"
sarima,12.552533613077706,8440.904157397448,7028.5050000664305,9.710748810916918,13.026164413437838,647.7962797499786,"{""order"": [3, 1, 1], ""seasonal_order"": [1, 1, 1, 24], ""validation_mape_pct"": 11.756966579890761}"
prophet,7.625201142487901,4894.368602634488,3807.561902608717,13.382130798527728,6.665712866481263,14.88046112502343,"{""yearly_seasonality"": true, ""weekly_seasonality"": true, ""daily_seasonality"": true, ""country_holidays"": ""DE"", ""validation_mape_pct"": 5.635830073898914}"
lightgbm,4.447706997731814,3010.268239663823,2400.4825669244215,3.3276471596611734,4.634383637410253,144.73968412500108,"{""n_estimators"": 600, ""learning_rate"": 0.05, ""num_leaves"": 63, ""min_child_samples"": 20, ""subsample"": 0.9, ""subsample_freq"": 1, ""colsample_bytree"": 0.9, ""validation_mape_pct"": 2.005241614739437}"
nbeats,9.41636986615633,6119.943897789988,4959.808705663997,7.9744340110922245,9.656692508667014,49.10495958299725,"{""input_chunk_length"": 168, ""output_chunk_length"": 168, ""n_epochs"": 30, ""batch_size"": 512, ""num_stacks"": 2, ""num_blocks"": 2, ""num_layers"": 3, ""layer_widths"": 128, ""dropout"": 0.1, ""validation_mape_pct"": 11.116612061995092}"
patchtst,7.379522666005535,5279.886150989571,4104.997461150695,4.766443863455531,7.815035799763869,577.6918623329839,"{""substituted_for"": ""PatchTSTModel (not exposed in installed darts 0.41.0)"", ""model_class"": ""TSMixerModel"", ""input_chunk_length"": 168, ""output_chunk_length"": 168, ""n_epochs"": 15, ""batch_size"": 512, ""hidden_size"": 64, ""ff_size"": 64, ""num_blocks"": 2, ""dropout"": 0.1, ""validation_mape_pct"": 12.507126450766728}"
