utc_timestamp,point,q0.025,q0.1,q0.5,q0.9,q0.975
2020-01-03 16:00:00,57539.201,49299.653,52151.650,57539.201,62926.753,65778.750
2020-01-03 17:00:00,57008.567,48762.126,51616.509,57008.567,62400.625,65255.009
2020-01-03 18:00:00,55513.130,47260.551,50117.059,55513.130,60909.202,63765.709
2020-01-03 19:00:00,52146.077,43888.032,46746.432,52146.077,57545.722,60404.122
2020-01-03 20:00:00,49697.357,41434.444,44294.529,49697.357,55100.185,57960.270
2020-01-03 21:00:00,48289.159,40021.910,42883.496,48289.159,53694.822,56556.407
2020-01-03 22:00:00,45661.721,37390.611,40253.533,45661.721,51069.909,53932.831
2020-01-03 23:00:00,42966.148,34691.598,37555.711,42966.148,48376.585,51240.698
2020-01-04 00:00:00,41376.460,33087.737,35956.755,41376.460,46796.165,49665.183
2020-01-04 01:00:00,40775.728,32469.370,35344.493,40775.728,46206.962,49082.085
2020-01-04 02:00:00,40600.485,32277.249,35158.213,40600.485,46042.757,48923.721
2020-01-04 03:00:00,41179.787,32841.686,35727.796,41179.787,46631.779,49517.889
2020-01-04 04:00:00,41325.155,32973.811,35864.505,41325.155,46785.806,49676.499
2020-01-04 05:00:00,41505.837,33142.711,36037.483,41505.837,46974.191,49868.962
2020-01-04 06:00:00,43816.128,35442.518,38340.918,43816.128,49291.338,52189.739
2020-01-04 07:00:00,46939.210,38556.266,41457.897,46939.210,52420.522,55322.153
2020-01-04 08:00:00,50183.310,41792.059,44696.566,50183.310,55670.055,58574.562
2020-01-04 09:00:00,50439.036,42040.388,44947.455,50439.036,55930.617,58837.685
2020-01-04 10:00:00,51150.861,42745.626,45654.973,51150.861,56646.748,59556.095
2020-01-04 11:00:00,51168.595,42757.496,45668.873,51168.595,56668.318,59579.695
2020-01-04 12:00:00,49994.533,41578.210,44491.395,49994.533,55497.670,58410.855
2020-01-04 13:00:00,48785.228,40364.254,43279.049,48785.228,54291.407,57206.203
2020-01-04 14:00:00,49776.850,41351.732,44267.962,49776.850,55285.739,58201.968
2020-01-04 15:00:00,52476.220,44047.411,46964.918,52476.220,57987.521,60905.028
2020-01-04 16:00:00,55786.310,47354.214,50272.859,55786.310,61299.761,64218.406
2020-01-04 17:00:00,55859.266,47424.242,50343.900,55859.266,61374.632,64294.291
2020-01-04 18:00:00,54354.905,45917.271,48837.833,54354.905,59871.977,62792.538
2020-01-04 19:00:00,51456.573,43016.615,45937.981,51456.573,56975.165,59896.531
2020-01-04 20:00:00,49214.741,40772.712,43694.795,49214.741,54734.686,57656.769
2020-01-04 21:00:00,48086.373,39642.500,42565.221,48086.373,53607.525,56530.246
2020-01-04 22:00:00,44907.063,36461.546,39384.836,44907.063,50429.290,53352.580
2020-01-04 23:00:00,42473.103,34026.121,36949.918,42473.103,47996.287,50920.084
2020-01-05 00:00:00,40579.412,32126.257,35052.191,40579.412,46106.632,49032.566
2020-01-05 01:00:00,40365.839,31904.973,34833.576,40365.839,45898.102,48826.705
2020-01-05 02:00:00,39765.180,31296.920,34228.083,39765.180,45302.278,48233.441
2020-01-05 03:00:00,39523.795,31049.016,33982.435,39523.795,45065.155,47998.574
2020-01-05 04:00:00,39248.043,30767.452,33702.883,39248.043,44793.204,47728.635
2020-01-05 05:00:00,38360.561,29874.794,32812.016,38360.561,43909.106,46846.328
2020-01-05 06:00:00,39199.041,30708.664,33647.482,39199.041,44750.600,47689.418
2020-01-05 07:00:00,41740.898,33246.415,36186.654,41740.898,47295.142,50235.381
2020-01-05 08:00:00,44744.316,36246.176,39187.681,44744.316,50300.951,53242.456
2020-01-05 09:00:00,45867.825,37366.427,40309.060,45867.825,51426.590,54369.223
2020-01-05 10:00:00,48047.962,39543.662,42487.299,48047.962,53608.625,56552.262
2020-01-05 11:00:00,49202.098,40695.213,43639.745,49202.098,54764.452,57708.984
2020-01-05 12:00:00,47321.407,38812.218,41757.547,47321.407,52885.266,55830.596
2020-01-05 13:00:00,46149.437,37638.196,40584.235,46149.437,51714.638,54660.678
2020-01-05 14:00:00,46615.889,38102.820,41049.493,46615.889,52182.286,55128.959
2020-01-05 15:00:00,49257.811,40743.112,43690.349,49257.811,54825.272,57772.509
2020-01-05 16:00:00,52421.945,43905.795,46853.534,52421.945,57990.356,60938.094
2020-01-05 17:00:00,53068.130,44550.687,47498.874,53068.130,58637.386,61585.573
2020-01-05 18:00:00,52089.251,43570.656,46519.241,52089.251,57659.261,60607.846
2020-01-05 19:00:00,49948.685,41429.064,44378.004,49948.685,55519.366,58468.307
2020-01-05 20:00:00,48449.634,39929.098,42878.355,48449.634,54020.914,56970.171
2020-01-05 21:00:00,48062.980,39541.628,42491.168,48062.980,53634.792,56584.332
2020-01-05 22:00:00,45324.069,36801.991,39751.782,45324.069,50896.357,53846.147
2020-01-05 23:00:00,43253.242,34730.516,37680.531,43253.242,48825.952,51775.967
2020-01-06 00:00:00,41391.713,32866.236,35817.203,41391.713,46966.223,49917.190
2020-01-06 01:00:00,40221.466,31692.546,34644.705,40221.466,45798.227,48750.386
2020-01-06 02:00:00,40373.559,31841.335,34794.638,40373.559,45952.481,48905.783
2020-01-06 03:00:00,41247.551,32712.413,35666.724,41247.551,46828.377,49782.689
2020-01-06 04:00:00,42951.139,34413.401,37368.612,42951.139,48533.665,51488.876
2020-01-06 05:00:00,45158.390,36618.338,39574.350,45158.390,50742.431,53698.443
2020-01-06 06:00:00,48856.768,40314.652,43271.379,48856.768,54442.157,57398.883
2020-01-06 07:00:00,51693.631,43149.678,46107.040,51693.631,57280.221,60237.584
2020-01-06 08:00:00,53944.903,45399.313,48357.242,53944.903,59532.565,62490.494
2020-01-06 09:00:00,53364.346,44817.296,47775.731,53364.346,58952.961,61911.396
2020-01-06 10:00:00,53486.144,44937.795,47896.679,53486.144,59075.610,62034.494
2020-01-06 11:00:00,54039.989,45490.481,48449.766,54039.989,59630.211,62589.497
2020-01-06 12:00:00,52505.077,43954.537,46914.179,52505.077,58095.974,61055.617
2020-01-06 13:00:00,52321.465,43770.006,46729.966,52321.465,57912.964,60872.924
2020-01-06 14:00:00,52681.787,44129.508,47089.752,52681.787,58273.821,61234.065
2020-01-06 15:00:00,54466.176,45913.167,48873.664,54466.176,60058.688,63019.185
2020-01-06 16:00:00,58332.420,49778.761,52739.483,58332.420,63925.358,66886.080
2020-01-06 17:00:00,58638.011,50083.771,53044.694,58638.011,64231.327,67192.250
2020-01-06 18:00:00,57025.326,48470.570,51431.671,57025.326,62618.980,65580.082
2020-01-06 19:00:00,54054.931,45499.715,48460.976,54054.931,59648.887,62610.148
2020-01-06 20:00:00,51995.888,43440.262,46401.665,51995.888,57590.112,60551.515
2020-01-06 21:00:00,50649.950,42093.958,45055.488,50649.950,56244.413,59205.943
2020-01-06 22:00:00,47501.759,38945.441,41907.084,47501.759,53096.435,56058.077
2020-01-06 23:00:00,44170.856,35614.248,38575.990,44170.856,49765.721,52727.464
2020-01-07 00:00:00,42193.675,33635.828,36598.000,42193.675,47789.350,50751.521
2020-01-07 01:00:00,40987.480,32428.083,35390.791,40987.480,46584.168,49546.876
2020-01-07 02:00:00,40508.778,31947.894,34911.117,40508.778,46106.440,49069.663
2020-01-07 03:00:00,40924.819,32362.621,35326.299,40924.819,46523.338,49487.016
2020-01-07 04:00:00,41518.374,32955.006,35919.088,41518.374,47117.659,50081.742
2020-01-07 05:00:00,41635.916,33071.505,36035.949,41635.916,47235.884,50200.328
2020-01-07 06:00:00,44143.311,35577.969,38542.735,44143.311,49743.886,52708.652
2020-01-07 07:00:00,46793.629,38227.459,41192.512,46793.629,52394.746,55359.798
2020-01-07 08:00:00,49446.469,40879.561,43844.869,49446.469,55048.069,58013.377
2020-01-07 09:00:00,50862.490,42294.924,45260.460,50862.490,56464.520,59430.055
2020-01-07 10:00:00,51929.821,43361.669,46327.408,51929.821,57532.234,60497.972
2020-01-07 11:00:00,52327.330,43758.656,46724.575,52327.330,57930.084,60896.003
2020-01-07 12:00:00,50537.415,41968.276,44934.356,50537.415,56140.474,59106.554
2020-01-07 13:00:00,49385.251,40815.698,43781.921,49385.251,54988.581,57954.805
2020-01-07 14:00:00,49352.925,40783.001,43749.353,49352.925,54956.496,57922.848
2020-01-07 15:00:00,51225.146,42654.893,45621.359,51225.146,56828.933,59795.399
2020-01-07 16:00:00,53468.634,44898.088,47864.655,53468.634,59072.613,62039.180
2020-01-07 17:00:00,52686.782,44115.974,47082.632,52686.782,58290.932,61257.589
2020-01-07 18:00:00,50217.147,41646.106,44612.845,50217.147,55821.449,58788.188
2020-01-07 19:00:00,47557.537,38986.289,41953.099,47557.537,53161.975,56128.785
2020-01-07 20:00:00,45881.609,37310.175,40277.050,45881.609,51486.168,54453.042
2020-01-07 21:00:00,45552.093,36980.494,39947.426,45552.093,51156.759,54123.691
2020-01-07 22:00:00,44049.576,35477.831,38444.814,44049.576,49654.339,52621.322
2020-01-07 23:00:00,42437.851,33865.975,36833.003,42437.851,48042.700,51009.727
