utc_timestamp,point,q0.025,q0.1,q0.5,q0.9,q0.975
2020-01-03 16:00:00,62159.461,45495.504,56670.469,62159.461,66031.578,72208.219
2020-01-03 17:00:00,64657.547,47936.414,61256.824,64657.547,67343.172,70718.711
2020-01-03 18:00:00,61724.793,51559.035,52794.289,61724.793,62820.227,66228.297
2020-01-03 19:00:00,61952.812,52499.684,55290.758,61952.812,64323.789,68058.477
2020-01-03 20:00:00,60434.504,45010.750,55014.145,60434.504,60541.629,64743.410
2020-01-03 21:00:00,54946.555,46186.992,53994.059,54946.555,60729.094,61160.637
2020-01-03 22:00:00,52984.508,47749.164,51674.277,52984.508,57332.660,58760.520
2020-01-03 23:00:00,49155.043,45290.254,45360.699,49155.043,56313.414,59763.605
2020-01-04 00:00:00,48655.668,41352.438,43284.918,48655.668,50723.199,58533.465
2020-01-04 01:00:00,46042.117,40620.863,40767.922,46042.117,52899.934,53087.281
2020-01-04 02:00:00,45211.504,41194.633,41716.250,45211.504,53271.703,54446.488
2020-01-04 03:00:00,45774.449,39365.621,39663.301,45774.449,47151.570,52013.277
2020-01-04 04:00:00,46430.324,40466.523,45692.043,46430.324,50238.441,55484.754
2020-01-04 05:00:00,50760.020,39343.820,46465.766,50760.020,56094.516,56381.230
2020-01-04 06:00:00,57389.922,44558.852,51535.738,57389.922,58084.168,63665.207
2020-01-04 07:00:00,56944.273,46984.777,56693.355,56944.273,61064.410,64766.914
2020-01-04 08:00:00,60106.637,53558.312,54247.414,60106.637,65519.637,66752.641
2020-01-04 09:00:00,63921.141,48389.516,57569.863,63921.141,64573.902,65665.203
2020-01-04 10:00:00,63709.992,48444.367,59115.262,63709.992,68487.844,68507.578
2020-01-04 11:00:00,65120.961,53469.090,60161.047,65120.961,67377.188,70954.594
2020-01-04 12:00:00,65053.297,55542.449,60557.102,65053.297,67562.617,70877.578
2020-01-04 13:00:00,62699.520,50999.301,62457.008,62699.520,66800.938,67734.086
2020-01-04 14:00:00,62253.855,51886.695,60851.793,62253.855,66755.141,70477.445
2020-01-04 15:00:00,63479.352,57244.801,59166.074,63479.352,68147.891,68168.781
2020-01-04 16:00:00,65092.965,52996.641,60684.914,65092.965,67266.844,72570.695
2020-01-04 17:00:00,66509.914,51131.504,60887.395,66509.914,69095.367,71206.031
2020-01-04 18:00:00,65520.941,54061.312,57183.688,65520.941,68098.039,71076.086
2020-01-04 19:00:00,62847.148,51006.516,61381.672,62847.148,65270.055,66422.445
2020-01-04 20:00:00,61594.473,55156.535,55731.035,61594.473,62258.602,68970.492
2020-01-04 21:00:00,60101.902,48572.961,54470.871,60101.902,61079.621,65660.109
2020-01-04 22:00:00,55911.566,50279.324,52521.742,55911.566,60078.035,61891.914
2020-01-04 23:00:00,52759.969,49923.469,50131.285,52759.969,58350.484,58666.098
2020-01-05 00:00:00,50643.008,47016.965,49757.191,50643.008,52267.410,53222.270
2020-01-05 01:00:00,49411.629,42035.398,44563.676,49411.629,49432.965,52408.137
2020-01-05 02:00:00,49109.441,39964.660,47376.488,49109.441,51891.535,55804.746
2020-01-05 03:00:00,50313.605,44576.102,48185.594,50313.605,51729.465,55992.066
2020-01-05 04:00:00,48505.961,40787.434,47677.652,48505.961,53605.656,57457.852
2020-01-05 05:00:00,53382.164,46556.586,46688.598,53382.164,57095.789,60565.238
2020-01-05 06:00:00,56278.449,50950.629,52967.633,56278.449,61712.609,61807.824
2020-01-05 07:00:00,59552.359,44934.469,57848.484,59552.359,66290.117,71421.133
2020-01-05 08:00:00,60182.090,52593.906,56445.527,60182.090,67641.844,68751.820
2020-01-05 09:00:00,62672.793,53989.078,62168.266,62672.793,67810.703,70749.828
2020-01-05 10:00:00,64279.746,52527.082,58030.922,64279.746,67809.781,69913.195
2020-01-05 11:00:00,67941.781,48394.980,57984.793,67941.781,71781.508,73209.414
2020-01-05 12:00:00,64988.332,50197.082,62725.848,64988.332,67603.242,70528.219
2020-01-05 13:00:00,62968.148,53251.922,58485.590,62968.148,68425.742,73047.594
2020-01-05 14:00:00,63734.066,56425.434,59536.980,63734.066,70021.844,74637.336
2020-01-05 15:00:00,65717.672,56179.953,58775.938,65717.672,70080.797,70146.539
2020-01-05 16:00:00,65215.824,56070.383,60448.820,65215.824,71617.734,74009.898
2020-01-05 17:00:00,64721.984,53774.094,59031.801,64721.984,71559.664,71765.141
2020-01-05 18:00:00,65412.574,58375.551,59950.477,65412.574,67704.328,72296.188
2020-01-05 19:00:00,60603.035,55104.605,55610.262,60603.035,66691.758,68428.727
2020-01-05 20:00:00,61936.371,54388.441,57634.266,61936.371,63893.684,66316.305
2020-01-05 21:00:00,58400.859,52439.289,55613.434,58400.859,61323.887,62602.152
2020-01-05 22:00:00,54828.840,48921.203,53186.977,54828.840,59515.219,60992.574
2020-01-05 23:00:00,51517.262,45810.910,49521.047,51517.262,53863.941,56661.211
2020-01-06 00:00:00,48580.289,44893.723,45788.055,48580.289,53128.184,61365.324
2020-01-06 01:00:00,46617.277,41531.340,45150.363,46617.277,53004.109,55474.996
2020-01-06 02:00:00,48081.941,41909.172,45628.730,48081.941,53124.652,53744.672
2020-01-06 03:00:00,48310.547,40633.270,47917.707,48310.547,53059.984,56129.824
2020-01-06 04:00:00,51876.191,44657.012,49533.863,51876.191,53959.836,62691.723
2020-01-06 05:00:00,51648.246,47818.871,50374.035,51648.246,59877.391,59992.148
2020-01-06 06:00:00,58310.020,51672.711,52238.750,58310.020,62935.133,64226.664
2020-01-06 07:00:00,60790.355,48418.008,52794.359,60790.355,64828.254,65628.906
2020-01-06 08:00:00,63834.293,53645.914,61186.160,63834.293,68386.492,70750.359
2020-01-06 09:00:00,65380.691,49428.414,60763.473,65380.691,67690.562,73044.367
2020-01-06 10:00:00,62348.234,51972.820,61104.648,62348.234,66033.758,66951.523
2020-01-06 11:00:00,67663.383,49116.188,61585.449,67663.383,68877.031,69453.344
2020-01-06 12:00:00,66792.789,54811.262,60801.102,66792.789,71432.680,72460.414
2020-01-06 13:00:00,67521.516,54433.859,60917.316,67521.516,69102.695,69258.656
2020-01-06 14:00:00,65513.945,50651.688,59122.895,65513.945,70810.570,73062.625
2020-01-06 15:00:00,63356.953,54988.629,55615.789,63356.953,66570.258,72071.945
2020-01-06 16:00:00,64516.848,49425.836,59732.145,64516.848,70384.375,71390.000
2020-01-06 17:00:00,68326.250,55105.418,60281.859,68326.250,69251.688,70601.906
2020-01-06 18:00:00,67838.477,50282.586,55942.273,67838.477,68717.273,71066.266
2020-01-06 19:00:00,64285.828,54283.141,60255.219,64285.828,64429.344,73403.578
2020-01-06 20:00:00,58928.488,50945.254,58460.469,58928.488,64806.156,68571.930
2020-01-06 21:00:00,58019.137,50896.918,52696.562,58019.137,60047.102,69491.078
2020-01-06 22:00:00,55612.777,49625.652,51600.625,55612.777,59595.953,62267.793
2020-01-06 23:00:00,49685.996,45470.445,46377.039,49685.996,51070.770,56090.117
2020-01-07 00:00:00,50072.234,42426.121,49549.402,50072.234,52754.180,55797.184
2020-01-07 01:00:00,43234.195,41800.012,42744.965,43234.195,53967.469,55750.746
2020-01-07 02:00:00,51323.078,41575.156,44289.387,51323.078,51582.312,56499.918
2020-01-07 03:00:00,47116.184,42014.105,47034.094,47116.184,49538.219,61790.461
