utc_timestamp,point,q0.025,q0.1,q0.5,q0.9,q0.975
2020-01-03 16:00:00,60008.986,53583.716,55496.620,59943.206,64259.659,66103.066
2020-01-03 17:00:00,60066.787,53345.487,55506.012,60088.011,64523.283,66494.956
2020-01-03 18:00:00,58732.057,51718.886,54047.629,58583.826,63034.932,64952.200
2020-01-03 19:00:00,55895.711,49567.724,51895.473,56107.639,60493.637,62551.763
2020-01-03 20:00:00,52220.791,45889.706,47661.592,52180.431,56665.824,58654.342
2020-01-03 21:00:00,48575.357,41665.392,43892.652,48225.920,52673.406,54864.699
2020-01-03 22:00:00,45447.741,38425.069,41140.932,45433.568,49734.579,52208.186
2020-01-03 23:00:00,42865.443,36279.585,38542.823,42761.805,47049.783,49379.991
2020-01-04 00:00:00,40808.725,34009.792,36021.152,40607.157,44944.450,47585.581
2020-01-04 01:00:00,39614.566,32361.827,35112.794,39839.406,44248.355,46577.601
2020-01-04 02:00:00,39893.945,33040.534,35854.467,39847.260,44342.268,46638.934
2020-01-04 03:00:00,41998.700,35523.562,37945.989,42001.229,46178.936,47858.033
2020-01-04 04:00:00,45553.850,39182.563,41363.330,45670.699,49796.122,51863.697
2020-01-04 05:00:00,49536.496,42573.510,45203.128,49301.835,53503.872,55711.887
2020-01-04 06:00:00,52868.110,46339.699,48409.212,52766.318,57234.447,59262.071
2020-01-04 07:00:00,55004.755,47995.819,50489.851,54948.892,59673.779,61954.954
2020-01-04 08:00:00,56033.286,49688.233,51922.876,56075.668,60544.496,62459.103
2020-01-04 09:00:00,56276.015,49579.935,52021.145,56197.107,60583.393,62867.599
2020-01-04 10:00:00,55869.264,49007.030,51415.234,55987.507,60545.437,62541.154
2020-01-04 11:00:00,54752.181,48217.855,50317.458,54778.057,58991.480,61422.665
2020-01-04 12:00:00,53025.286,46044.250,48648.124,52942.139,57422.021,59321.519
2020-01-04 13:00:00,51214.003,44595.432,46868.218,51201.010,55403.382,57979.012
2020-01-04 14:00:00,50047.261,43337.978,45567.846,50048.045,54250.171,56245.697
2020-01-04 15:00:00,49870.614,43413.602,45429.603,50075.504,54482.354,56625.840
2020-01-04 16:00:00,50240.295,43902.555,45495.369,50186.866,54499.455,56927.978
2020-01-04 17:00:00,50139.210,43238.597,45617.352,50301.483,54706.620,56962.351
2020-01-04 18:00:00,48694.846,41717.361,43984.049,48472.247,52912.350,55135.230
2020-01-04 19:00:00,45801.273,38972.826,40973.432,45580.777,49735.477,52224.922
2020-01-04 20:00:00,42124.301,34902.719,37721.486,42204.692,46317.934,48462.795
2020-01-04 21:00:00,38534.332,32047.724,34224.296,38459.352,42792.191,44831.327
2020-01-04 22:00:00,35521.585,29129.936,31359.531,35499.701,39966.813,42269.096
2020-01-04 23:00:00,33114.951,26879.284,29041.233,33357.092,37455.437,39443.643
2020-01-05 00:00:00,31295.575,24462.143,26850.034,31133.903,35379.385,37622.647
2020-01-05 01:00:00,30400.778,23235.799,25982.499,30175.567,34787.592,37168.429
2020-01-05 02:00:00,31041.335,24485.585,26757.766,30742.822,34942.379,37498.533
2020-01-05 03:00:00,33568.322,26882.277,29147.946,33534.665,38015.898,40505.882
2020-01-05 04:00:00,37605.436,30994.531,33150.455,37582.484,42306.178,45038.542
2020-01-05 05:00:00,42127.897,35756.041,37853.364,42046.927,46354.144,48565.620
2020-01-05 06:00:00,46054.750,39225.285,41526.840,45874.164,50391.112,52169.311
2020-01-05 07:00:00,48839.095,42427.268,44342.247,48963.651,53400.417,55627.782
