utc_timestamp,point_mw,q0.025_mw,q0.1_mw,q0.5_mw,q0.9_mw,q0.975_mw
2020-01-01 00:00:00,38813.54104278147,36278.135073095546,38386.54245657371,38866.3971390989,43469.28216170182,45016.46141297328
2020-01-01 01:00:00,38659.98088695626,36357.67114823154,38269.77017167852,38833.81281358519,43000.19499781506,44523.65632812546
2020-01-01 02:00:00,38518.63175916812,36230.06990273969,37829.273565189585,38674.090324758465,42537.40352334582,44174.62579006815
2020-01-01 03:00:00,38400.71964222602,36314.26238835337,37827.15991488569,38817.54573365913,42749.71864388716,45105.893169124596
2020-01-01 04:00:00,39896.77096868765,35382.18107519211,37155.38287172184,40314.553874094854,44752.952398462876,46746.12119842491
2020-01-01 05:00:00,44414.4373781084,35321.065598149806,37463.41833378587,44460.15870747558,47708.61969013365,49538.080300860485
2020-01-01 06:00:00,42870.44777037533,37363.0723558664,38607.68448146862,43393.06179526755,52918.87987303405,54454.75608301372
2020-01-01 07:00:00,44673.133996410645,38266.70752182313,40491.095537988556,44988.955976777404,54750.25998106481,56915.83206143539
2020-01-01 08:00:00,45745.58886325217,41030.25633228183,42138.50126020963,46417.231199641865,54465.585821639834,55158.06661023215
2020-01-01 09:00:00,46304.340975317944,42540.26765775025,43722.59265169869,46534.73910533852,53469.58077792258,55692.427154505225
2020-01-01 10:00:00,46703.36980737469,44835.47501539274,45540.152306761076,46741.44500040131,53021.65318071824,54598.54200290146
2020-01-01 11:00:00,46778.918899537806,44696.773380345876,45629.57798456933,46774.50010279252,53524.71706073265,54408.94973044386
2020-01-01 12:00:00,46197.15006326292,43022.2237852355,44521.89470623711,46495.41059492451,54281.49282695261,55571.59989730294
2020-01-01 13:00:00,45625.44366437273,41888.29220541441,43390.48309116749,46031.70087825289,54039.17687770858,55746.671160663354
2020-01-01 14:00:00,45746.673510330176,41743.30685125945,43452.12323874607,45926.60936331004,54929.98677169109,56126.601982909306
2020-01-01 15:00:00,46270.0338705194,42846.21600895309,44389.81978595366,46644.77003765861,56452.990121388684,57423.61671547615
2020-01-01 16:00:00,48633.976602108014,44522.03333403335,48036.96070104877,49472.819062326715,57161.3304689061,60576.18036963568
2020-01-01 17:00:00,48259.44082806704,44945.25508190802,48176.64799198641,49097.29722134596,57337.97419098637,60518.44681377198
2020-01-01 18:00:00,46754.27600501381,43749.40266716207,45358.09223089634,47730.146282114394,57050.999233615345,58669.146809093436
2020-01-01 19:00:00,45817.83954276611,42787.22038454993,44182.22529502943,47134.62588505565,56800.10327373135,57213.48527480957
2020-01-01 20:00:00,44904.37382704283,41166.493275407076,42995.042826570134,45743.06438385935,55050.376812745766,56434.349344127186
2020-01-01 21:00:00,44863.232703667556,40971.53685437643,42395.811917419756,45722.09778570433,53676.73847668847,55270.93874386582
2020-01-01 22:00:00,45994.61880059956,40192.37599019771,41091.645061550065,46367.292479751995,50349.27886224655,50736.325372329266
2020-01-01 23:00:00,42944.44701879569,37833.17906955651,39538.354843048386,43588.91839589635,46976.496316531164,47906.15789492681
2020-01-02 00:00:00,41607.41140062645,34657.19363926252,38891.410054590015,42552.46014574176,47148.84008824884,48047.50769964175
2020-01-02 01:00:00,41445.685970924074,36231.04573850304,38560.39347847146,42445.844951499574,46982.44755845244,48253.47173126945
2020-01-02 02:00:00,41553.96537358751,36029.942257553346,38620.858875939884,42922.0431059664,46941.769245320145,48192.30152156518
2020-01-02 03:00:00,42805.03091344498,36026.363265241846,39856.66134251571,43914.396607673836,47487.16505259172,49022.16330844947
