date_utc,naive,sarima,prophet,lightgbm,nbeats,patchtst
2020-01-01,6.51955384895017,6.95260491904766,14.610999387348464,5.4115990930466396,8.860731242189225,19.41648192330682
2020-01-02,19.172704652205187,11.937127195508571,6.433828153162066,1.7305990504556712,12.940394941121955,6.535693436901228
2020-01-03,12.35184559299282,14.80523465661279,3.6098605885833637,3.93609051091789,5.057332981333856,5.5944371222955125
2020-01-04,9.39861454043081,22.82577188624319,10.47967611106883,2.7157237230218536,7.8420657189784455,7.622195694170809
2020-01-05,5.543741753382584,19.315887564767607,10.561632383939767,4.027068319420458,16.740206677164885,16.374745792608785
2020-01-06,11.769198938693286,11.830053265221043,5.158186570556222,11.415490082412784,6.457439763916501,6.964298497709585
2020-01-07,24.708462446031472,14.957462783708342,6.376389814876128,6.568276040317849,13.705105242100627,14.399075991821572
