utc_timestamp,point_mw,q0.025_mw,q0.1_mw,q0.5_mw,q0.9_mw,q0.975_mw
2020-01-01 00:00:00,40684.918740522146,38343.88447303887,39154.198709872806,40684.918740522146,42215.638771171485,43025.953008005425
2020-01-01 01:00:00,39784.710927819026,36550.8407600813,37670.19688117198,39784.710927819026,41899.22497446607,43018.58109555675
2020-01-01 02:00:00,39518.28976599633,35648.07218289301,36987.690509200176,39518.28976599633,42048.88902279248,43388.507349099644
2020-01-01 03:00:00,40074.44502110624,35705.879070984025,37217.993281827075,40074.44502110624,42930.89676038541,44443.01097122846
2020-01-01 04:00:00,40787.69754880451,36011.365787622315,37664.622076813175,40787.69754880451,43910.77302079584,45564.0293099867
2020-01-01 05:00:00,41100.34599933761,35981.7431136176,37753.47146830639,41100.34599933761,44447.22053036883,46218.948885057616
2020-01-01 06:00:00,43522.80163399789,38112.06901789165,39984.91373931731,43522.80163399789,47060.68952867848,48933.53425010413
2020-01-01 07:00:00,46081.68953783363,40418.68095307682,42378.84725362161,46081.68953783363,49784.53182204565,51744.69812259043
2020-01-01 08:00:00,48620.68305228148,42737.91845780767,44774.15003675392,48620.68305228148,52467.21606780904,54503.44764675529
2020-01-01 09:00:00,50121.4192278465,44045.95082352446,46148.88396373407,50121.4192278465,54093.954491958924,56196.88763216854
2020-01-01 10:00:00,51272.12908491725,45026.79260679869,47188.52305745044,51272.12908491725,55355.73511238406,57517.4655630358
2020-01-01 11:00:00,51779.70690643426,45384.0003375336,47597.7791614395,51779.70690643426,55961.63465142901,58175.41347533491
2020-01-01 12:00:00,50400.68650191661,43871.41024014582,46131.422229129894,50400.68650191661,54669.95077470332,56929.96276368739
2020-01-01 13:00:00,49524.06709380103,42875.80448642755,45177.00183146126,49524.06709380103,53871.1323561408,56172.32970117451
2020-01-01 14:00:00,49606.1924129578,42851.6794925359,45189.65380513777,49606.1924129578,54022.73102077782,56360.705333379694
2020-01-01 15:00:00,51375.0763340693,44525.4922581029,46896.37403896358,51375.0763340693,55853.77862917502,58224.6604100357
2020-01-01 16:00:00,53455.46191480605,46520.661154379006,48921.039424715884,53455.46191480605,57989.88440489622,60390.26267523309
2020-01-01 17:00:00,52868.40503708954,45857.10580165687,48283.96288277159,52868.40503708954,57452.84719140749,59879.70427252221
2020-01-01 18:00:00,50767.07611087087,43687.01524448671,46137.67314273676,50767.07611087087,55396.479079004974,57847.136977255024
2020-01-01 19:00:00,48497.66030309602,41355.72204980138,43827.79788637385,48497.66030309602,53167.52271981818,55639.59855639066
2020-01-01 20:00:00,47102.4375256361,39904.76161943344,42396.130216605976,47102.4375256361,51808.74483466623,54300.11343183876
2020-01-01 21:00:00,46849.384363511635,39601.45753867511,42110.2197448813,46849.384363511635,51588.54898214197,54097.31118834816
2020-01-01 22:00:00,45527.431343961216,38234.165390351234,40758.62106249301,45527.431343961216,50296.24162542942,52820.6972975712
2020-01-01 23:00:00,44100.01443373239,36765.81321564948,39304.43802151634,44100.01443373239,48895.590845948434,51434.21565181529
2020-01-02 00:00:00,42643.864893520666,34790.718137859345,37508.96823289094,42643.864893520666,47778.76155415039,50497.01164918198
2020-01-02 01:00:00,41837.19971106716,33540.81461696455,36412.485078770915,41837.19971106716,47261.9143433634,50133.58480516977
