ds,trend
2017-07-12,56026.473413931344
2017-07-13,56022.894965611675
2017-07-14,56019.316517292005
2017-07-15,56015.738068972336
2017-07-16,56012.159620652674
2017-07-17,56008.581172333004
2017-07-18,56005.00272401333
2017-07-19,56001.424275693666
2017-07-20,55997.845827373996
2017-07-21,55994.26737905433
2017-07-22,55990.688930734665
2017-07-23,55987.110482414995
2017-07-24,55984.195112711706
2017-07-25,55985.9212933231
2017-07-26,55987.6474739345
2017-07-27,55989.3736545459
2017-07-28,55991.0998351573
2017-07-29,55992.8260157687
2017-07-30,55994.55219638009
2017-07-31,55996.27837699149
2017-08-01,55998.004557602886
2017-08-02,55999.73073821428
2017-08-03,56001.45691882567
2017-08-04,56003.18309943708
2017-08-05,56004.90928004848
2017-08-06,56006.635460659876
2017-08-07,56008.361641271265
2017-08-08,56010.08782188266
2017-08-09,56011.81400249406
2017-08-10,56013.540183105455
2017-08-11,56015.26636371685
2017-08-12,56016.992544328255
2017-08-13,56018.71872493965
2017-08-14,56020.44490555105
2017-08-15,56022.171086162445
2017-08-16,56023.89726677384
2017-08-17,56025.62344738524
2017-08-18,56027.349627996635
2017-08-19,56029.07580860803
2017-08-20,56030.80198921943
2017-08-21,56032.52816983083
2017-08-22,56034.25435044223
2017-08-23,56035.980531053625
2017-08-24,56037.70671166502
2017-08-25,56039.43289227642
2017-08-26,56041.159072887815
2017-08-27,56042.88525349921
2017-08-28,56044.61143411061
2017-08-29,56046.33761472201
2017-08-30,56048.06379533341
2017-08-31,56049.789975944805
2017-09-01,56051.5161565562
2017-09-02,56053.2423371676
2017-09-03,56054.968517778994
2017-09-04,56056.69469839039
2017-09-05,56058.42087900179
2017-09-06,56060.147059613184
2017-09-07,56061.87324022459
2017-09-08,56063.599420835984
2017-09-09,56065.32560144738
2017-09-10,56067.05178205878
2017-09-11,56068.777962670174
2017-09-12,56070.50414328157
2017-09-13,56072.23032389297
2017-09-14,56073.95650450437
2017-09-15,56075.68268511577
2017-09-16,56077.408865727164
2017-09-17,56079.13504633856
2017-09-18,56080.86122694996
2017-09-19,56082.587407561354
2017-09-20,56084.31358817275
2017-09-21,56090.00835061811
2017-09-22,56097.33723499511
2017-09-23,56104.6661193721
2017-09-24,56111.99500374909
2017-09-25,56119.323888126084
2017-09-26,56126.65277250308
2017-09-27,56133.98165688008
2017-09-28,56141.31054125708
2017-09-29,56148.63942563407
2017-09-30,56155.96831001106
2017-10-01,56163.297194388055
2017-10-02,56170.62607876505
2017-10-03,56177.954963142045
2017-10-04,56185.28384751904
2017-10-05,56192.612731896035
2017-10-06,56199.94161627303
2017-10-07,56207.27050065002
2017-10-08,56214.59938502701
2017-10-09,56221.928269404016
2017-10-10,56229.25715378101
2017-10-11,56236.586038158006
2017-10-12,56243.914922535
2017-10-13,56251.24380691199
2017-10-14,56258.57269128898
2017-10-15,56265.90157566598
2017-10-16,56273.23046004297
2017-10-17,56280.55934441996
2017-10-18,56287.88822879697
2017-10-19,56295.21711317395
2017-10-20,56302.54599755095
2017-10-21,56309.87488192795
2017-10-22,56317.20376630494
2017-10-23,56324.53265068193
2017-10-24,56331.861535058924
2017-10-25,56339.19041943592
2017-10-26,56346.519303812915
2017-10-27,56353.848188189906
2017-10-28,56361.177072566905
2017-10-29,56368.505956943896
2017-10-30,56375.83484132089
2017-10-31,56383.163725697894
2017-11-01,56390.49261007488
2017-11-02,56397.82149445188
2017-11-03,56405.150378828876
2017-11-04,56412.47926320587
2017-11-05,56419.80814758286
2017-11-06,56427.13703195985
2017-11-07,56434.46591633685
2017-11-08,56441.79480071384
2017-11-09,56449.12368509083
2017-11-10,56456.45256946783
2017-11-11,56463.78145384483
2017-11-12,56471.11033822181
2017-11-13,56478.43922259882
2017-11-14,56485.76810697581
2017-11-15,56493.0969913528
2017-11-16,56500.4258757298
2017-11-17,56507.75476010679
2017-11-18,56515.11566059171
2017-11-19,56522.5726094004
2017-11-20,56530.029558209084
2017-11-21,56537.486507017784
2017-11-22,56544.94345582647
2017-11-23,56552.400404635155
2017-11-24,56559.85735344385
2017-11-25,56567.31430225253
2017-11-26,56574.77125106122
2017-11-27,56582.22819986992
2017-11-28,56589.6851486786
2017-11-29,56597.14209748729
2017-11-30,56604.59904629598
2017-12-01,56612.055995104674
2017-12-02,56619.51294391336
2017-12-03,56626.96989272205
2017-12-04,56634.42684153074
2017-12-05,56641.88379033942
2017-12-06,56649.34073914812
2017-12-07,56656.79768795681
2017-12-08,56664.254636765494
2017-12-09,56671.71158557419
2017-12-10,56679.16853438287
2017-12-11,56686.625483191565
2017-12-12,56694.08243200026
2017-12-13,56701.53938080894
2017-12-14,56708.99632961763
2017-12-15,56716.45327842633
2017-12-16,56723.910227235014
2017-12-17,56731.3671760437
2017-12-18,56738.82412485239
2017-12-19,56746.28107366108
2017-12-20,56753.73802246977
2017-12-21,56761.19497127846
2017-12-22,56768.65192008715
2017-12-23,56776.10886889583
2017-12-24,56783.565817704526
2017-12-25,56791.02276651322
2017-12-26,56798.479715321904
2017-12-27,56805.9366641306
2017-12-28,56813.39361293928
2017-12-29,56820.85056174797
2017-12-30,56828.30751055667
2017-12-31,56835.76445936535
2018-01-01,56843.22140817404
2018-01-02,56850.67835698273
2018-01-03,56858.135305791424
2018-01-04,56865.59225460011
2018-01-05,56873.0492034088
2018-01-06,56880.50615221749
2018-01-07,56887.96310102617
2018-01-08,56895.42004983487
2018-01-09,56902.87699864356
2018-01-10,56910.33394745224
2018-01-11,56917.790896260936
2018-01-12,56925.24784506962
2018-01-13,56932.704793878314
2018-01-14,56940.16174268701
2018-01-15,56947.61869149569
2018-01-16,56960.90050225053
2018-01-17,56975.3472853946
2018-01-18,56989.794068538664
2018-01-19,57004.24085168273
2018-01-20,57018.68763482679
2018-01-21,57033.13441797086
2018-01-22,57047.58120111492
2018-01-23,57062.02798425899
2018-01-24,57076.47476740306
2018-01-25,57090.92155054712
2018-01-26,57105.36833369119
2018-01-27,57119.81511683525
2018-01-28,57134.26189997932
2018-01-29,57148.70868312339
2018-01-30,57163.155466267446
2018-01-31,57177.60224941152
2018-02-01,57192.04903255558
2018-02-02,57206.49581569965
2018-02-03,57220.942598843714
2018-02-04,57235.38938198778
2018-02-05,57249.83616513185
2018-02-06,57264.282948275904
2018-02-07,57278.729731419975
2018-02-08,57293.17651456404
2018-02-09,57307.62329770811
2018-02-10,57322.07008085218
2018-02-11,57336.516863996236
2018-02-12,57350.96364714031
2018-02-13,57365.41043028437
2018-02-14,57379.85721342844
2018-02-15,57394.3039965725
2018-02-16,57408.75077971657
2018-02-17,57423.19756286064
2018-02-18,57437.6443460047
2018-02-19,57452.09112914877
2018-02-20,57466.53791229283
2018-02-21,57480.9846954369
2018-02-22,57495.431478580955
2018-02-23,57509.878261725025
2018-02-24,57524.325044869096
2018-02-25,57538.77182801316
2018-02-26,57553.21861115723
2018-02-27,57567.665394301286
2018-02-28,57582.11217744536
2018-03-01,57596.55896058943
2018-03-02,57611.00574373349
2018-03-03,57625.452526877554
2018-03-04,57639.89931002162
2018-03-05,57654.34609316569
2018-03-06,57668.79287630976
2018-03-07,57683.239659453815
2018-03-08,57697.686442597886
2018-03-09,57712.13322574195
2018-03-10,57726.58000888601
2018-03-11,57741.026792030076
2018-03-12,57755.47357517415
2018-03-13,57769.92035831822
2018-03-14,57784.36714146227
2018-03-15,57790.9284779795
2018-03-16,57786.45018921915
2018-03-17,57781.9719004588
2018-03-18,57777.49361169844
2018-03-19,57773.01532293809
2018-03-20,57768.53703417774
2018-03-21,57764.058745417395
2018-03-22,57759.580456657044
2018-03-23,57755.10216789669
2018-03-24,57750.62387913634
2018-03-25,57746.14559037599
2018-03-26,57741.66730161564
2018-03-27,57737.1890128553
2018-03-28,57732.71072409495
2018-03-29,57728.2324353346
2018-03-30,57723.75414657425
2018-03-31,57719.2758578139
2018-04-01,57714.79756905355
2018-04-02,57710.3192802932
2018-04-03,57705.840991532845
2018-04-04,57701.362702772494
2018-04-05,57696.884414012144
2018-04-06,57692.40612525179
2018-04-07,57687.92783649144
2018-04-08,57683.4495477311
2018-04-09,57678.97125897075
2018-04-10,57674.4929702104
2018-04-11,57670.01468145005
2018-04-12,57665.5363926897
2018-04-13,57661.05810392935
2018-04-14,57656.579815169
2018-04-15,57652.10152640865
2018-04-16,57647.6232376483
2018-04-17,57643.14494888795
2018-04-18,57638.6666601276
2018-04-19,57634.18837136725
2018-04-20,57629.71008260691
2018-04-21,57625.23179384656
2018-04-22,57620.753505086206
2018-04-23,57616.275216325856
2018-04-24,57611.796927565505
2018-04-25,57607.31863880515
2018-04-26,57602.8403500448
2018-04-27,57598.36206128445
2018-04-28,57593.8837725241
2018-04-29,57589.40548376375
2018-04-30,57584.9271950034
2018-05-01,57580.44890624305
2018-05-02,57575.9706174827
2018-05-03,57571.49232872236
2018-05-04,57567.01403996201
2018-05-05,57562.535751201656
2018-05-06,57558.057462441306
2018-05-07,57553.579173680955
2018-05-08,57549.100884920605
2018-05-09,57544.62259616026
2018-05-10,57540.14430739991
2018-05-11,57535.66601863956
2018-05-12,57531.18772987921
2018-05-13,57528.35499980883
2018-05-14,57525.59381576845
2018-05-15,57522.832631728066
2018-05-16,57520.07144768768
2018-05-17,57517.3102636473
2018-05-18,57514.54907960692
2018-05-19,57511.787895566544
2018-05-20,57509.02671152616
2018-05-21,57506.265527485775
2018-05-22,57503.5043434454
2018-05-23,57500.743159405014
2018-05-24,57497.98197536464
2018-05-25,57495.22079132426
2018-05-26,57492.45960728387
2018-05-27,57489.69842324349
2018-05-28,57486.937239203115
2018-05-29,57484.17605516273
2018-05-30,57481.41487112235
2018-05-31,57478.65368708196
2018-06-01,57475.892503041585
2018-06-02,57473.13131900121
2018-06-03,57470.37013496082
2018-06-04,57467.60895092045
2018-06-05,57464.84776688006
2018-06-06,57462.08658283968
2018-06-07,57459.3253987993
2018-06-08,57456.564214758924
2018-06-09,57453.80303071854
2018-06-10,57451.041846678156
2018-06-11,57448.28066263778
2018-06-12,57445.519478597394
2018-06-13,57442.75829455702
2018-06-14,57439.99711051664
2018-06-15,57437.23592647625
2018-06-16,57434.47474243587
2018-06-17,57431.71355839549
2018-06-18,57428.95237435511
2018-06-19,57426.191190314734
2018-06-20,57423.43000627435
2018-06-21,57420.668822233965
2018-06-22,57417.90763819359
2018-06-23,57415.146454153204
2018-06-24,57412.38527011283
2018-06-25,57409.62408607245
2018-06-26,57406.86290203206
2018-06-27,57404.10171799168
2018-06-28,57401.340533951305
2018-06-29,57398.57934991092
2018-06-30,57395.81816587054
2018-07-01,57393.05698183015
2018-07-02,57390.295797789775
2018-07-03,57387.5346137494
2018-07-04,57384.773429709014
2018-07-05,57382.01224566864
2018-07-06,57379.25106162825
2018-07-07,57376.48987758787
2018-07-08,57373.72869354749
2018-07-09,57370.967509507114
2018-07-10,57368.1855915428
2018-07-11,57365.38612948902
2018-07-12,57362.58666743524
2018-07-13,57359.78720538145
2018-07-14,57356.98774332767
2018-07-15,57354.18828127388
2018-07-16,57351.38881922009
2018-07-17,57348.58935716631
2018-07-18,57345.789895112524
2018-07-19,57342.99043305874
2018-07-20,57340.19097100496
2018-07-21,57337.391508951165
2018-07-22,57334.59204689738
2018-07-23,57331.79258484359
2018-07-24,57328.99312278981
2018-07-25,57326.193660736026
2018-07-26,57323.39419868224
2018-07-27,57320.59473662846
2018-07-28,57317.79527457467
2018-07-29,57314.99581252088
2018-07-30,57312.1963504671
2018-07-31,57309.396888413314
2018-08-01,57306.59742635953
2018-08-02,57303.79796430575
2018-08-03,57300.99850225196
2018-08-04,57298.19904019817
2018-08-05,57295.39957814439
2018-08-06,57292.6001160906
2018-08-07,57289.800654036815
2018-08-08,57287.001191983036
2018-08-09,57284.20172992925
2018-08-10,57281.40226787546
2018-08-11,57278.60280582167
2018-08-12,57275.80334376789
2018-08-13,57273.0038817141
2018-08-14,57270.204419660324
2018-08-15,57267.40495760654
2018-08-16,57264.60549555275
2018-08-17,57261.80603349897
2018-08-18,57259.00657144518
2018-08-19,57256.20710939139
2018-08-20,57253.407647337604
2018-08-21,57250.608185283825
2018-08-22,57247.80872323004
2018-08-23,57245.00926117625
2018-08-24,57242.20979912247
2018-08-25,57239.41033706868
2018-08-26,57236.61087501489
2018-08-27,57233.81141296111
2018-08-28,57231.01195090733
2018-08-29,57228.21248885354
2018-08-30,57225.41302679976
2018-08-31,57222.613564745974
2018-09-01,57219.81410269218
2018-09-02,57217.0146406384
2018-09-03,57214.215178584614
2018-09-04,57211.41571653083
2018-09-05,57208.61625447705
2018-09-06,57204.961681155706
2018-09-07,57195.3213289615
2018-09-08,57185.68097676729
2018-09-09,57176.040624573085
2018-09-10,57166.40027237888
2018-09-11,57156.759920184675
2018-09-12,57147.11956799047
2018-09-13,57137.47921579625
2018-09-14,57127.83886360206
2018-09-15,57118.19851140784
2018-09-16,57108.55815921364
2018-09-17,57098.91780701943
2018-09-18,57089.27745482523
2018-09-19,57079.63710263102
2018-09-20,57069.99675043681
2018-09-21,57060.356398242606
2018-09-22,57050.7160460484
2018-09-23,57041.075693854196
2018-09-24,57031.43534165999
2018-09-25,57021.79498946579
2018-09-26,57012.15463727157
2018-09-27,57002.51428507736
2018-09-28,56992.87393288316
2018-09-29,56983.23358068895
2018-09-30,56973.59322849475
2018-10-01,56963.952876300544
2018-10-02,56954.31252410634
2018-10-03,56944.67217191213
2018-10-04,56935.03181971792
2018-10-05,56925.39146752371
2018-10-06,56915.75111532951
2018-10-07,56906.1107631353
2018-10-08,56896.4704109411
2018-10-09,56886.830058746884
2018-10-10,56877.18970655268
2018-10-11,56867.549354358474
2018-10-12,56857.90900216427
2018-10-13,56848.268649970065
2018-10-14,56838.62829777586
2018-10-15,56828.987945581655
2018-10-16,56819.34759338744
2018-10-17,56809.70724119324
2018-10-18,56800.06688899903
2018-10-19,56790.42653680483
2018-10-20,56780.78618461062
2018-10-21,56771.14583241642
2018-10-22,56761.5054802222
2018-10-23,56751.865128027996
2018-10-24,56742.22477583379
2018-10-25,56732.584423639586
2018-10-26,56722.94407144538
2018-10-27,56713.30371925118
2018-10-28,56703.66336705697
2018-10-29,56694.02301486276
2018-10-30,56684.382662668555
2018-10-31,56674.74231047434
2018-11-01,56665.10195828014
2018-11-02,56655.46160608593
2018-11-03,56645.82125389172
2018-11-04,56654.5068286441
2018-11-05,56672.35536686979
2018-11-06,56690.20390509547
2018-11-07,56708.052443321154
2018-11-08,56725.90098154684
2018-11-09,56743.74951977251
2018-11-10,56761.5980579982
2018-11-11,56779.446596223876
2018-11-12,56797.29513444957
2018-11-13,56815.143672675236
2018-11-14,56832.99221090092
2018-11-15,56850.840749126604
2018-11-16,56868.689287352274
2018-11-17,56886.53782557796
2018-11-18,56904.38636380364
2018-11-19,56922.234902029326
2018-11-20,56940.083440255
2018-11-21,56957.93197848068
2018-11-22,56975.78051670637
2018-11-23,56993.62905493205
2018-11-24,57011.477593157724
2018-11-25,57029.32613138341
2018-11-26,57047.174669609085
2018-11-27,57065.023207834776
2018-11-28,57082.871746060446
2018-11-29,57100.72028428613
2018-11-30,57118.568822511814
2018-12-01,57136.41736073748
2018-12-02,57154.265898963175
2018-12-03,57172.11443718885
2018-12-04,57189.962975414535
2018-12-05,57207.81151364021
2018-12-06,57225.660051865896
2018-12-07,57243.50859009158
2018-12-08,57261.35712831725
2018-12-09,57279.20566654294
2018-12-10,57297.05420476862
2018-12-11,57314.9027429943
2018-12-12,57332.751281219986
2018-12-13,57350.599819445655
2018-12-14,57368.44835767135
2018-12-15,57386.29689589702
2018-12-16,57404.1454341227
2018-12-17,57421.993972348384
2018-12-18,57439.84251057407
2018-12-19,57457.69104879975
2018-12-20,57475.53958702542
2018-12-21,57493.388125251106
2018-12-22,57511.23666347679
2018-12-23,57529.08520170247
2018-12-24,57546.93373992815
2018-12-25,57564.78227815383
2018-12-26,57582.63081637951
2018-12-27,57600.47935460519
2018-12-28,57618.32789283087
2018-12-29,57636.176431056556
2018-12-30,57654.02496928223
2018-12-31,57671.873507507924
2019-01-01,57683.24699338557
2019-01-02,57675.19532221911
2019-01-03,57667.14365105265
2019-01-04,57659.0919798862
2019-01-05,57651.04030871974
2019-01-06,57642.98863755329
2019-01-07,57634.936966386835
2019-01-08,57626.885295220374
2019-01-09,57618.83362405392
2019-01-10,57610.78195288746
2019-01-11,57602.73028172101
2019-01-12,57594.678610554554
2019-01-13,57586.626939388094
2019-01-14,57578.57526822164
2019-01-15,57570.52359705519
2019-01-16,57562.471925888734
2019-01-17,57554.420254722274
2019-01-18,57546.36858355581
2019-01-19,57538.31691238936
2019-01-20,57530.26524122291
2019-01-21,57522.213570056454
2019-01-22,57514.16189888999
2019-01-23,57506.11022772354
2019-01-24,57498.05855655709
2019-01-25,57490.00688539063
2019-01-26,57481.955214224174
2019-01-27,57473.90354305771
2019-01-28,57465.85187189125
2019-01-29,57457.80020072481
2019-01-30,57449.74852955835
2019-01-31,57441.6968583919
2019-02-01,57433.64518722544
2019-02-02,57425.59351605898
2019-02-03,57417.54184489253
2019-02-04,57409.490173726066
2019-02-05,57401.43850255962
2019-02-06,57393.38683139316
2019-02-07,57385.3351602267
2019-02-08,57377.283489060246
2019-02-09,57369.23181789379
2019-02-10,57361.18014672733
2019-02-11,57353.12847556088
2019-02-12,57345.07680439442
2019-02-13,57337.02513322797
2019-02-14,57328.97346206151
2019-02-15,57320.92179089505
2019-02-16,57312.8701197286
2019-02-17,57304.818448562146
2019-02-18,57296.76677739569
2019-02-19,57288.71510622923
2019-02-20,57280.66343506277
2019-02-21,57272.61176389632
2019-02-22,57264.560092729866
2019-02-23,57256.50842156341
2019-02-24,57248.45675039695
2019-02-25,57240.4050792305
2019-02-26,57232.353408064046
2019-02-27,57224.301736897585
2019-02-28,57216.25006573113
2019-03-01,57208.19839456467
2019-03-02,57200.14672339822
2019-03-03,57192.095052231765
2019-03-04,57184.043381065305
2019-03-05,57175.99170989886
2019-03-06,57167.9400387324
2019-03-07,57159.88836756594
2019-03-08,57151.836696399485
2019-03-09,57143.785025233024
2019-03-10,57135.73335406658
2019-03-11,57127.68168290012
2019-03-12,57119.63001173366
2019-03-13,57111.57834056721
2019-03-14,57103.52666940075
2019-03-15,57095.4749982343
2019-03-16,57087.42332706784
2019-03-17,57079.37165590138
2019-03-18,57071.31998473493
2019-03-19,57063.26831356847
2019-03-20,57055.21664240201
2019-03-21,57047.16497123556
2019-03-22,57039.113300069104
2019-03-23,57031.06162890265
2019-03-24,57023.00995773619
2019-03-25,57014.95828656973
2019-03-26,57006.906615403284
2019-03-27,56998.854944236824
2019-03-28,56990.80327307037
2019-03-29,56982.75160190391
2019-03-30,56974.69993073746
2019-03-31,56966.648259571004
2019-04-01,56958.59658840454
2019-04-02,56950.54491723809
2019-04-03,56942.49324607163
2019-04-04,56934.44157490518
2019-04-05,56926.389903738724
2019-04-06,56918.33823257227
2019-04-07,56910.28656140582
2019-04-08,56902.23489023936
2019-04-09,56894.1832190729
2019-04-10,56886.13154790644
2019-04-11,56878.07987673998
2019-04-12,56870.02820557354
2019-04-13,56861.97653440708
2019-04-14,56853.924863240616
2019-04-15,56845.87319207417
2019-04-16,56837.82152090771
2019-04-17,56829.76984974126
2019-04-18,56821.718178574796
2019-04-19,56813.666507408336
2019-04-20,56805.61483624189
2019-04-21,56797.56316507543
2019-04-22,56789.51149390897
2019-04-23,56781.45982274252
2019-04-24,56773.40815157606
2019-04-25,56765.35648040961
2019-04-26,56757.30480924315
2019-04-27,56749.25313807669
2019-04-28,56741.20146691024
2019-04-29,56733.14979574378
2019-04-30,56725.09812457733
2019-05-01,56717.046453410876
2019-05-02,56708.99478224442
2019-05-03,56700.94311107796
2019-05-04,56692.8914399115
2019-05-05,56684.83976874505
2019-05-06,56676.788097578596
2019-05-07,56668.736426412135
2019-05-08,56660.68475524568
2019-05-09,56652.63308407923
2019-05-10,56644.581412912776
2019-05-11,56636.529741746315
2019-05-12,56628.478070579855
2019-05-13,56620.4263994134
2019-05-14,56612.37472824694
2019-05-15,56604.323057080495
2019-05-16,56596.271385914035
2019-05-17,56588.21971474758
2019-05-18,56580.16804358113
2019-05-19,56572.11637241467
2019-05-20,56564.064701248215
2019-05-21,56556.013030081755
2019-05-22,56547.961358915294
2019-05-23,56539.90968774885
2019-05-24,56531.85801658239
2019-05-25,56523.80634541593
2019-05-26,56515.75467424948
2019-05-27,56507.70300308302
2019-05-28,56499.65133191657
2019-05-29,56491.59966075011
2019-05-30,56483.54798958366
2019-05-31,56475.4963184172
2019-06-01,56467.44464725074
2019-06-02,56459.39297608429
2019-06-03,56451.341304917834
2019-06-04,56443.28963375138
2019-06-05,56435.23796258492
2019-06-06,56427.18629141846
2019-06-07,56419.13462025201
2019-06-08,56411.082949085554
2019-06-09,56403.03127791909
2019-06-10,56394.97960675264
2019-06-11,56386.92793558619
2019-06-12,56378.876264419734
2019-06-13,56370.82459325327
2019-06-14,56362.77292208681
2019-06-15,56354.72125092036
2019-06-16,56346.66957975391
2019-06-17,56338.617908587454
2019-06-18,56330.56623742099
2019-06-19,56322.51456625455
2019-06-20,56314.46289508809
2019-06-21,56306.41122392163
2019-06-22,56298.35955275517
2019-06-23,56290.30788158871
2019-06-24,56282.25621042226
2019-06-25,56274.20453925581
2019-06-26,56266.152868089346
2019-06-27,56258.1011969229
2019-06-28,56250.04952575644
2019-06-29,56241.99785458998
2019-06-30,56233.946183423526
2019-07-01,56225.894512257066
2019-07-02,56217.84284109062
2019-07-03,56209.79116992416
2019-07-04,56201.7394987577
2019-07-05,56193.687827591246
2019-07-06,56185.63615642479
2019-07-07,56177.58448525834
2019-07-08,56169.53281409188
2019-07-09,56161.48114292542
2019-07-10,56153.42947175897
2019-07-11,56145.37780059251
2019-07-12,56137.32612942605
2019-07-13,56129.2744582596
2019-07-14,56121.222787093146
2019-07-15,56113.17111592669
2019-07-16,56105.11944476023
2019-07-17,56097.06777359377
2019-07-18,56089.01610242732
2019-07-19,56080.964431260865
2019-07-20,56072.91276009441
2019-07-21,56064.86108892796
2019-07-22,56056.809417761506
2019-07-23,56048.757746595045
2019-07-24,56040.706075428585
2019-07-25,56032.65440426213
2019-07-26,56024.60273309567
2019-07-27,56016.55106192922
2019-07-28,56008.499390762765
2019-07-29,56000.447719596305
2019-07-30,55992.39604842986
2019-07-31,55984.3443772634
2019-08-01,55976.29270609694
2019-08-02,55968.241034930485
2019-08-03,55960.189363764024
2019-08-04,55952.13769259758
2019-08-05,55944.08602143112
2019-08-06,55936.03435026466
2019-08-07,55927.98267909821
2019-08-08,55919.93100793175
2019-08-09,55911.8793367653
2019-08-10,55903.82766559884
2019-08-11,55895.77599443238
2019-08-12,55887.72432326593
2019-08-13,55879.67265209947
2019-08-14,55871.62098093301
2019-08-15,55863.569309766564
2019-08-16,55855.517638600104
2019-08-17,55847.46596743365
2019-08-18,55839.41429626719
2019-08-19,55831.36262510073
2019-08-20,55823.310953934284
2019-08-21,55815.25928276782
2019-08-22,55807.20761160137
2019-08-23,55799.15594043491
2019-08-24,55791.104269268464
2019-08-25,55783.052598102004
2019-08-26,55775.00092693554
2019-08-27,55766.94925576909
2019-08-28,55758.89758460263
2019-08-29,55750.84591343618
2019-08-30,55742.79424226972
2019-08-31,55734.74257110327
2019-09-01,55726.69089993682
2019-09-02,55718.63922877036
2019-09-03,55710.587557603896
2019-09-04,55702.53588643744
2019-09-05,55694.48421527098
2019-09-06,55686.43254410454
2019-09-07,55678.380872938076
2019-09-08,55670.329201771616
2019-09-09,55662.27753060517
2019-09-10,55654.22585943871
2019-09-11,55646.174188272256
2019-09-12,55638.122517105796
2019-09-13,55630.070845939335
2019-09-14,55622.01917477289
2019-09-15,55613.96750360643
2019-09-16,55605.91583243997
2019-09-17,55597.86416127352
2019-09-18,55589.81249010706
2019-09-19,55581.76081894061
2019-09-20,55573.70914777415
2019-09-21,55565.65747660769
2019-09-22,55557.60580544124
2019-09-23,55549.55413427478
2019-09-24,55541.50246310833
2019-09-25,55533.450791941876
2019-09-26,55525.39912077542
2019-09-27,55517.34744960896
2019-09-28,55509.2957784425
2019-09-29,55501.24410727605
2019-09-30,55493.192436109595
2019-10-01,55485.140764943135
2019-10-02,55477.08909377668
2019-10-03,55469.03742261023
2019-10-04,55460.985751443775
2019-10-05,55452.934080277315
2019-10-06,55444.882409110854
2019-10-07,55436.8307379444
2019-10-08,55428.77906677795
2019-10-09,55420.727395611495
2019-10-10,55412.675724445035
2019-10-11,55404.62405327859
2019-10-12,55396.57238211213
2019-10-13,55388.52071094567
2019-10-14,55380.469039779215
2019-10-15,55372.417368612754
2019-10-16,55364.365697446294
2019-10-17,55356.31402627985
2019-10-18,55348.26235511339
2019-10-19,55340.210683946934
2019-10-20,55332.15901278048
2019-10-21,55324.10734161402
2019-10-22,55316.05567044757
2019-10-23,55308.00399928111
2019-10-24,55299.95232811466
2019-10-25,55291.9006569482
2019-10-26,55283.84898578174
2019-10-27,55275.79731461529
2019-10-28,55267.745643448834
2019-10-29,55259.69397228238
2019-10-30,55251.64230111592
2019-10-31,55243.59062994946
2019-11-01,55235.53895878301
2019-11-02,55227.487287616554
2019-11-03,55219.43561645009
2019-11-04,55211.38394528365
2019-11-05,55203.33227411719
2019-11-06,55195.280602950734
2019-11-07,55187.22893178427
2019-11-08,55179.17726061781
2019-11-09,55171.12558945136
2019-11-10,55163.07391828491
2019-11-11,55155.02224711845
2019-11-12,55146.97057595199
2019-11-13,55138.91890478555
2019-11-14,55130.86723361909
2019-11-15,55122.815562452626
2019-11-16,55114.76389128617
2019-11-17,55106.71222011971
2019-11-18,55098.66054895326
2019-11-19,55090.608877786806
2019-11-20,55082.557206620346
2019-11-21,55074.5055354539
2019-11-22,55066.45386428744
2019-11-23,55058.40219312098
2019-11-24,55050.350521954526
2019-11-25,55042.298850788065
2019-11-26,55034.24717962162
2019-11-27,55026.19550845516
2019-11-28,55018.1438372887
2019-11-29,55010.09216612225
2019-11-30,55002.04049495579
2019-12-01,54993.98882378934
2019-12-02,54985.93715262288
2019-12-03,54977.88548145642
2019-12-04,54969.83381028997
2019-12-05,54961.78213912351
2019-12-06,54953.73046795706
2019-12-07,54945.6787967906
2019-12-08,54937.627125624145
2019-12-09,54929.57545445769
2019-12-10,54921.52378329123
2019-12-11,54913.47211212477
2019-12-12,54905.42044095832
2019-12-13,54897.368769791865
2019-12-14,54889.31709862541
2019-12-15,54881.26542745896
2019-12-16,54873.213756292505
2019-12-17,54865.162085126045
2019-12-18,54857.110413959585
2019-12-19,54849.05874279313
2019-12-20,54841.00707162667
2019-12-21,54832.95540046022
2019-12-22,54824.903729293765
2019-12-23,54816.852058127304
2019-12-24,54808.80038696086
2019-12-25,54800.7487157944
2019-12-26,54792.69704462794
2019-12-27,54784.645373461484
2019-12-28,54776.593702295024
2019-12-29,54768.54203112858
2019-12-30,54760.49035996212
2019-12-31,54752.43868879566
2020-01-01,54744.38701762921
2020-01-02,54736.33534646275
2020-01-03,54728.2836752963
2020-01-04,54720.23200412984
2020-01-05,54712.18033296338
2020-01-06,54704.12866179693
2020-01-07,54696.07699063047
