utc_timestamp,point_mw,q0.025_mw,q0.1_mw,q0.5_mw,q0.9_mw,q0.975_mw
2020-01-01 00:00:00+00:00,45721.48125515617,36899.52198202017,39743.09872584393,45721.48125515617,47783.03793669424,77190.68533057395
2020-01-01 01:00:00+00:00,44666.43438249398,38268.64474308201,43937.77246153354,44666.43438249398,47339.585369421744,57125.11423249742
2020-01-01 02:00:00+00:00,44754.37909389826,34096.198572067755,35456.80454007394,44754.37909389826,48860.898361356965,54896.13830857831
2020-01-01 03:00:00+00:00,42104.2813810586,-13924.038543699759,33441.47093828243,42104.2813810586,42991.04667771918,47595.382154754065
2020-01-01 04:00:00+00:00,51385.28847505299,18518.88418906658,44361.17826923289,51385.28847505299,54761.50772061952,55497.85739574944
2020-01-01 05:00:00+00:00,52096.71704149581,35052.47994465058,40253.150750306544,52096.71704149581,62001.21464947561,63118.27962387656
2020-01-01 06:00:00+00:00,64104.64278897614,40101.44995202862,42671.939954953974,64104.64278897614,69229.94763387844,71978.20155315823
2020-01-01 07:00:00+00:00,62002.4332367541,41276.727440028124,48400.44550270754,62002.4332367541,67818.23757806487,68261.91654953119
2020-01-01 08:00:00+00:00,59137.93408184287,44707.53673209214,50475.78620428096,59137.93408184287,68113.30217313074,70498.66346445573
2020-01-01 09:00:00+00:00,62526.47237913182,32585.196959371537,46479.30936343779,62526.47237913182,63414.81584620224,68970.99450772643
2020-01-01 10:00:00+00:00,65141.46079456259,40261.657554941885,55896.40535475702,65141.46079456259,66838.34690932972,68189.86674432227
2020-01-01 11:00:00+00:00,67122.45087783608,45564.16363518751,47677.06412662054,67122.45087783608,68292.77410935912,76916.39664976425
2020-01-01 12:00:00+00:00,61027.024039267155,35209.54119516447,52386.86067481959,61027.024039267155,69930.19582851481,76462.91570849503
2020-01-01 13:00:00+00:00,59437.919638650834,23497.647254783897,52471.79554223547,59437.919638650834,64033.645097373774,65264.96428228995
2020-01-01 14:00:00+00:00,59347.08494430195,43128.55060125539,49266.76783245579,59347.08494430195,60225.71966682574,78310.41388372569
2020-01-01 15:00:00+00:00,56964.28068857771,42570.32442561126,46377.50738358251,56964.28068857771,61396.14278255193,68430.24140868749
2020-01-01 16:00:00+00:00,60191.55261039995,50239.94961221239,52596.534264608505,60191.55261039995,61724.54872463084,71306.71335008353
2020-01-01 17:00:00+00:00,61238.93836468017,43437.31930899408,47741.62261659286,61238.93836468017,65610.8299830803,71410.4264476925
2020-01-01 18:00:00+00:00,55858.30286072694,39617.48102248313,40126.03145442499,55858.30286072694,65147.00769731112,65609.75123368623
2020-01-01 19:00:00+00:00,53561.219228150076,32017.80474335124,42863.8641218423,53561.219228150076,57578.2355906353,58970.747902602525
2020-01-01 20:00:00+00:00,51269.90224356868,44811.090014976064,47706.050522376034,51269.90224356868,65804.07928039714,66759.54493198753
2020-01-01 21:00:00+00:00,46812.329955702444,-13267.178382177075,39627.53603226737,46812.329955702444,59762.996107291256,62302.159094633855
2020-01-01 22:00:00+00:00,46563.058938309565,3168.1687740788784,30715.47121946551,46563.058938309565,47999.26393021011,64689.27834793437
2020-01-01 23:00:00+00:00,39513.1919259693,30204.054110893114,38594.00088749127,39513.1919259693,52655.46594446978,77575.57911901029
2020-01-02 00:00:00+00:00,43038.54494579269,28943.145895529076,36619.936108969836,43038.54494579269,44753.526748698,48574.38718355458
2020-01-02 01:00:00+00:00,35828.96309260805,26312.02951076225,35375.29237135283,35828.96309260805,38750.163180176765,44592.6499216236
2020-01-02 02:00:00+00:00,34216.00634427839,29753.41321046691,31617.39893816498,34216.00634427839,44436.144693173934,62052.14893413764
2020-01-02 03:00:00+00:00,45174.82832918423,23040.99998427466,35373.64428200077,45174.82832918423,48522.58057685167,77214.67085722483
2020-01-02 04:00:00+00:00,50698.81098255822,34757.58848220351,38050.154707627975,50698.81098255822,56239.28118839961,61477.74151758244
2020-01-02 05:00:00+00:00,50380.859587076164,4570.672835835022,38964.89424011875,50380.859587076164,61814.81740849518,69100.1048287242
2020-01-02 06:00:00+00:00,57856.99242479944,-30954.301008155286,41439.651893267204,57856.99242479944,58547.65173593296,60726.23274988708
2020-01-02 07:00:00+00:00,63770.99625570504,40282.89959547945,41217.44616545581,63770.99625570504,65506.86384549001,75241.22536076297
2020-01-02 08:00:00+00:00,51833.0493809549,25417.516529410303,42581.508126891145,51833.0493809549,69500.38744339324,71529.00897367777
2020-01-02 09:00:00+00:00,69198.87032880358,45283.09947593049,46625.52318948908,69198.87032880358,70227.00506766245,91368.05601689318
2020-01-02 10:00:00+00:00,62232.71293765383,48571.72693427722,51483.234924666496,62232.71293765383,72603.74302278175,80447.01689656734
2020-01-02 11:00:00+00:00,61186.086303317585,17419.24567864269,48114.200682780225,61186.086303317585,65241.737875583036,66188.77995937405
2020-01-02 12:00:00+00:00,56795.77603785573,39505.75721178116,46635.338477185745,56795.77603785573,65934.19510237334,68015.64871717982
2020-01-02 13:00:00+00:00,54120.54413002891,33472.16202443843,38170.33538086371,54120.54413002891,60238.95765321717,73688.56537640435
2020-01-02 14:00:00+00:00,58882.86978066702,32167.487880725443,45391.863384745644,58882.86978066702,61988.183090437364,73052.94892015596
2020-01-02 15:00:00+00:00,58020.50286536369,40890.00244120062,48618.68249818025,58020.50286536369,67927.31112790981,68753.44671325549
2020-01-02 16:00:00+00:00,58557.40709310773,46875.38019420713,54379.354088823064,58557.40709310773,65916.0694489742,78511.15449627914
2020-01-02 17:00:00+00:00,55054.701151612964,1950.177471336981,49885.70695625079,55054.701151612964,66347.10973926801,71789.62683654903
2020-01-02 18:00:00+00:00,55068.84475477967,30937.18085573457,50288.443392844,55068.84475477967,62614.463703164234,71621.93457734602
2020-01-02 19:00:00+00:00,52910.48030354406,40098.25365752767,44112.752938093385,52910.48030354406,56225.40394310799,62931.323031358465
2020-01-02 20:00:00+00:00,50182.785882746946,35383.59940758186,44876.14126701728,50182.785882746946,53942.85013261669,58160.673697124126
2020-01-02 21:00:00+00:00,46306.456420405135,39957.523474229565,45314.246699947566,46306.456420405135,57942.2535806123,61686.65265795394
2020-01-02 22:00:00+00:00,45752.2522486747,36189.55172494341,39470.90428382704,45752.2522486747,46745.45082274349,65080.43820538195
2020-01-02 23:00:00+00:00,42524.40765742104,22708.119229894415,35648.14604911053,42524.40765742104,47285.50806183379,59862.85367465845
2020-01-03 00:00:00+00:00,43630.5053463156,34385.27677389122,37630.075043893674,43630.5053463156,48091.633511814136,51452.570474298
2020-01-03 01:00:00+00:00,41431.02522758807,29195.280260079056,34947.18867663176,41431.02522758807,54870.807674658274,56072.434615449994
2020-01-03 02:00:00+00:00,41992.983742956756,33541.71472456849,40151.85817988736,41992.983742956756,48825.83567657623,56637.85911266814
2020-01-03 03:00:00+00:00,41918.157156900124,35314.286429539374,41691.00383155914,41918.157156900124,44440.80595598782,44945.09133245497
2020-01-03 04:00:00+00:00,48048.743234979505,24526.945644609525,37452.89711486442,48048.743234979505,51574.40256635923,59042.3515583707
2020-01-03 05:00:00+00:00,54423.159970853274,36770.338412606754,36854.920355838156,54423.159970853274,63072.72576829114,64044.23282290817
2020-01-03 06:00:00+00:00,63420.76894471027,39639.62867979597,46343.50014188177,63420.76894471027,63641.36653685087,67216.62836351721
2020-01-03 07:00:00+00:00,59105.89788841772,38747.99236349487,47756.47872707541,59105.89788841772,59225.50589222204,59973.51205386011
2020-01-03 08:00:00+00:00,62299.56210535183,42980.2525248316,45223.5784792706,62299.56210535183,66142.48696068529,75839.77145974722
2020-01-03 09:00:00+00:00,63183.33753486466,-14938.658117503443,52310.84879621886,63183.33753486466,67469.83481851438,69119.59556623313
2020-01-03 10:00:00+00:00,60189.11543584298,35750.19441000025,48270.106606010966,60189.11543584298,63479.58742247463,66131.7194435852
2020-01-03 11:00:00+00:00,60313.93739505197,33509.08588487129,39004.30521721016,60313.93739505197,61534.315930249264,65725.89658511452
2020-01-03 12:00:00+00:00,55910.11612637672,36076.662598537965,46382.57151268246,55910.11612637672,60041.26683833338,73043.79952714698
2020-01-03 13:00:00+00:00,52954.30949188834,43552.349286820485,45235.97743835554,52954.30949188834,64255.98067464927,71676.56457752477
2020-01-03 14:00:00+00:00,53842.702901060344,42202.70727484725,53786.48474205144,53842.702901060344,64448.04467942201,68380.685526029
2020-01-03 15:00:00+00:00,53667.709106606744,36372.935792462005,41507.37005353265,53667.709106606744,61268.30432040766,63943.69604295952
2020-01-03 16:00:00+00:00,55376.68786890247,24061.102368463176,42929.30159280239,55376.68786890247,60795.28602900136,65132.01840789104
2020-01-03 17:00:00+00:00,62931.67595554294,50432.73278324784,50835.2228388066,62931.67595554294,70176.55688612245,73844.49127647573
2020-01-03 18:00:00+00:00,57829.197980534926,-14502.015988149373,47726.57006717745,57829.197980534926,63103.803073366005,70239.59713620682
2020-01-03 19:00:00+00:00,54258.55413352777,43623.33699000253,46255.00273788671,54258.55413352777,64909.216704334154,70337.6967415985
2020-01-03 20:00:00+00:00,57251.94719366326,39843.74204894261,48164.63221695303,57251.94719366326,61301.49251164253,61696.754280366324
2020-01-03 21:00:00+00:00,44267.04739617989,40747.50763698012,41506.7940546278,44267.04739617989,51868.34845834977,56625.326974645664
2020-01-03 22:00:00+00:00,41773.31174443205,12872.548381038234,41499.52581411157,41773.31174443205,42892.70735023994,49042.94398055329
2020-01-03 23:00:00+00:00,44476.90077753449,23862.1496831462,32184.73122366338,44476.90077753449,45637.2222708483,60162.94577461644
2020-01-04 00:00:00+00:00,39721.42052428592,18901.166005590418,32256.344867851865,39721.42052428592,45419.19170272877,51359.12880224677
2020-01-04 01:00:00+00:00,41470.56605414358,33154.93645416597,40336.464164157886,41470.56605414358,46319.70772469032,76473.25705299497
2020-01-04 02:00:00+00:00,47616.481027933776,35510.179328766375,36741.085658976175,47616.481027933776,51302.564378000265,54217.35189972645
2020-01-04 03:00:00+00:00,45327.09846742014,26598.46078120212,38957.469514350916,45327.09846742014,50844.41551497027,93550.5724684516
2020-01-04 04:00:00+00:00,47854.4418240561,32539.82955429867,36701.45493663783,47854.4418240561,53969.705665371555,57192.93560643946
2020-01-04 05:00:00+00:00,57050.50739168773,34082.52109518244,34884.92419385856,57050.50739168773,62600.66636523513,62735.323588981424
2020-01-04 06:00:00+00:00,53945.580300836256,27265.55740881144,42502.33324852385,53945.580300836256,65173.66346165967,92784.75362391761
2020-01-04 07:00:00+00:00,63967.74815907918,38528.62667652651,47714.19108493314,63967.74815907918,67694.37450720616,70380.14086899237
2020-01-04 08:00:00+00:00,66544.70732889551,25340.60569298118,37326.61351681593,66544.70732889551,68781.52083328883,86599.8838108971
2020-01-04 09:00:00+00:00,62811.58850756348,38600.82963751361,48513.52773857242,62811.58850756348,64953.085846359696,67418.18802653653
2020-01-04 10:00:00+00:00,61539.17696146946,48091.48701498284,49473.72124244546,61539.17696146946,62079.83683525212,72347.40020380552
2020-01-04 11:00:00+00:00,66603.45921719112,46225.536897956066,48261.629766636564,66603.45921719112,66786.00092792978,72191.92045317491
2020-01-04 12:00:00+00:00,56518.65730462332,40367.86109868284,41149.01882734796,56518.65730462332,69394.07069755538,83875.84848140889
2020-01-04 13:00:00+00:00,53709.803639289574,17071.29572747984,45887.65527447121,53709.803639289574,66717.53363614067,75593.90316420847
2020-01-04 14:00:00+00:00,58875.02554124594,35224.170901453195,39232.60055194055,58875.02554124594,59003.88948120926,62739.53204340768
2020-01-04 15:00:00+00:00,59204.58348113457,39009.0230810725,47732.10698150566,59204.58348113457,64856.52445769661,73504.5786741934
2020-01-04 16:00:00+00:00,53660.19115558263,47977.928664416264,48034.106869743904,53660.19115558263,67588.00448979328,73862.34391305292
2020-01-04 17:00:00+00:00,48603.97954347588,14389.611300129227,43546.0099693936,48603.97954347588,60663.512129252806,68486.90238766372
2020-01-04 18:00:00+00:00,56151.84921590486,42349.88997766914,50473.97164125698,56151.84921590486,59702.512892807645,69011.24784159778
2020-01-04 19:00:00+00:00,44411.7396528698,39441.44843231672,44235.097769064145,44411.7396528698,59343.60897403216,67055.19551437857
2020-01-04 20:00:00+00:00,48648.15166758432,36629.87125771029,44885.10753898713,48648.15166758432,50488.980907517696,58248.3587096002
2020-01-04 21:00:00+00:00,40728.10679525404,38279.37563597426,38380.8280211185,40728.10679525404,48643.09419743126,57140.3365850582
2020-01-04 22:00:00+00:00,49162.964839063985,24178.34478138945,30438.255931503383,49162.964839063985,55340.27674737914,85393.18941153199
2020-01-04 23:00:00+00:00,41566.3683228627,25778.929206421686,41023.617539760664,41566.3683228627,52628.22086332262,96406.39501558214
2020-01-05 00:00:00+00:00,38027.30786089305,30488.507674110515,32901.44033497964,38027.30786089305,41518.08762853115,48216.871655202944
2020-01-05 01:00:00+00:00,39629.423843706994,-7454.148324608926,38340.99087142696,39629.423843706994,42479.05024076849,60821.7153891561
2020-01-05 02:00:00+00:00,38106.94886554174,30325.74303559649,36351.55724351346,38106.94886554174,50211.66906482585,54341.218300058594
2020-01-05 03:00:00+00:00,38529.99841958317,24756.92402816307,34643.80705691654,38529.99841958317,39165.06218324078,74593.16999174838
2020-01-05 04:00:00+00:00,42361.19353999281,34190.555849314565,41523.817652318794,42361.19353999281,57767.46954298532,61169.272462453206
2020-01-05 05:00:00+00:00,58816.5733055598,31314.54337525304,44125.4182550534,58816.5733055598,59290.65702846641,72389.34491018362
2020-01-05 06:00:00+00:00,59281.500976510564,44353.08764877736,45624.58691914923,59281.500976510564,65754.1038840854,67267.56264817924
2020-01-05 07:00:00+00:00,64187.85298915088,36912.34711370523,43276.12951141646,64187.85298915088,66878.66017372295,71545.86942717028
2020-01-05 08:00:00+00:00,55037.19478027338,39395.301930459245,42434.31876512237,55037.19478027338,63791.10627527352,64518.08348267409
2020-01-05 09:00:00+00:00,64424.252262230555,33859.06681483161,46512.75725360086,64424.252262230555,64865.31426757422,67299.47232161372
2020-01-05 10:00:00+00:00,64392.22938669916,39298.84375547275,45742.82983884377,64392.22938669916,65924.86591779868,72544.38517032035
2020-01-05 11:00:00+00:00,65229.45877754189,44961.79530069588,50203.70163488755,65229.45877754189,67079.68712099211,68617.44438224004
2020-01-05 12:00:00+00:00,59584.13013522869,49119.298794918184,53088.30082094694,59584.13013522869,60189.62151580562,64876.08844362118
