date_utc,lightgbm,prophet,naive,patchtst,nbeats,sarima
2020-01-01,5.649947521374454,13.275147650804811,6.51955384895017,31.799878174904663,25.596338026421268,10.233468920148976
2020-01-02,3.161828458316693,6.802139488847121,19.172704652205187,8.571058821965932,9.135738281467827,11.381531099113273
2020-01-03,3.7262010478493695,3.565906723156543,12.35184559299282,4.143088006849923,7.179498704561283,16.80254345522402
2020-01-04,2.487257443102253,11.771029156444012,9.39861454043081,10.303757030500705,10.023462952114524,27.29801878263345
2020-01-05,5.406150473376304,9.029157968283732,5.543741753382584,21.725140407442858,15.053145904858786,26.421192434935797
2020-01-06,4.520328610480928,2.876744760232704,11.769198938693286,6.423093065740175,10.387502302279561,19.754164133692917
2020-01-07,2.434386353201936,5.9765623826909575,24.708462446031472,7.929919126797789,16.75597166992419,22.859064674190325
