utc_timestamp,point_mw,q0.025_mw,q0.1_mw,q0.5_mw,q0.9_mw,q0.975_mw
2020-01-01 00:00:00+00:00,44562.24184070987,30901.63872677869,37705.394392019196,44562.24184070987,52602.29758313053,66525.89580396806
2020-01-01 01:00:00+00:00,44693.76935942398,27823.119354504594,35133.01990712765,44693.76935942398,53638.19332457453,57162.35106343349
2020-01-01 02:00:00+00:00,46908.28870967317,34659.98496835417,35696.14706767324,46908.28870967317,53482.45054554228,64395.572178031405
2020-01-01 03:00:00+00:00,46627.227879889586,35260.31566510144,35832.83194074358,46627.227879889586,56415.463604870754,62540.01667707959
2020-01-01 04:00:00+00:00,52097.46284354603,34491.826582869784,37543.03261979122,52097.46284354603,60429.47678231446,70066.07829848646
2020-01-01 05:00:00+00:00,58828.54609204461,36735.32566992759,41144.20773822934,58828.54609204461,68569.50662367266,78208.59192702979
2020-01-01 06:00:00+00:00,63321.5373183495,34717.2951946509,43893.46049954067,63321.5373183495,72681.09334970475,83990.78190450557
2020-01-01 07:00:00+00:00,62534.28998276539,43577.18049972474,47671.06774495782,62534.28998276539,75221.88777903221,83740.19907457792
2020-01-01 08:00:00+00:00,63869.14913267173,46427.269693594186,47700.407064897794,63869.14913267173,75880.25119781238,83928.87367539028
2020-01-01 09:00:00+00:00,65280.15334011634,45651.455769797845,53803.76803867064,65280.15334011634,76099.0508742962,84137.82476944305
2020-01-01 10:00:00+00:00,66778.78262951513,45576.67579636936,53211.461372910126,66778.78262951513,74418.6722888371,85924.02067972423
2020-01-01 11:00:00+00:00,66711.1010934575,45718.59793115844,51239.32768898302,66711.1010934575,76902.39288448197,82051.42355710696
2020-01-01 12:00:00+00:00,67534.26678849605,43900.30589693021,48322.086345332675,67534.26678849605,73792.03875192575,82910.92712525318
2020-01-01 13:00:00+00:00,63316.423247147985,42501.56081068612,45780.54611395499,63316.423247147985,73071.49408720835,83363.55572132216
2020-01-01 14:00:00+00:00,64310.697241137415,37869.99689987127,47265.43133699969,64310.697241137415,69254.89204887961,80000.83416107527
2020-01-01 15:00:00+00:00,62577.24684906879,40361.28871811526,48063.043323397826,62577.24684906879,73685.71534714101,78975.74921988606
2020-01-01 16:00:00+00:00,61435.55708911677,43304.260232498265,49001.33222151904,61435.55708911677,73647.54626364216,83892.61570964512
2020-01-01 17:00:00+00:00,62692.93273316257,46085.65240091134,48681.63618195522,62692.93273316257,73171.0719788067,80225.29394240452
2020-01-01 18:00:00+00:00,59855.19588574992,44596.428873976285,49550.20257680101,59855.19588574992,71408.30224363874,83551.77751374689
2020-01-01 19:00:00+00:00,57750.502546342774,35976.35888173001,49308.82241145736,57750.502546342774,68069.0268353457,76134.4564948411
2020-01-01 20:00:00+00:00,54963.62007622963,36564.430457276765,47821.64651068697,54963.62007622963,63974.673463831234,75526.85422810416
2020-01-01 21:00:00+00:00,52543.4125158974,39363.81510015145,42386.35437076748,52543.4125158974,64489.50328267809,69478.09328924911
2020-01-01 22:00:00+00:00,50155.11795847309,36486.40757671919,39621.98912951885,50155.11795847309,58708.5318924808,68512.61258155575
2020-01-01 23:00:00+00:00,45653.22039072024,31871.14809733263,37513.71660616532,45653.22039072024,55062.05928791202,61574.26295256427
2020-01-02 00:00:00+00:00,46757.85311130187,30461.85856870884,36263.48601211852,46757.85311130187,56811.15154619468,60737.05353856217
2020-01-02 01:00:00+00:00,45112.024471713994,34462.76027975177,36779.05830354216,45112.024471713994,54045.13155664711,64173.82924702796
2020-01-02 02:00:00+00:00,47548.04370140561,32234.313742109378,35733.167482835815,47548.04370140561,54014.50373048644,66130.81382680993
2020-01-02 03:00:00+00:00,48037.22991582921,33335.51377557592,38804.65667194453,48037.22991582921,55553.07005377992,64238.86052222855
2020-01-02 04:00:00+00:00,52444.330715841366,32752.499670182227,38052.6052000787,52444.330715841366,62447.63044810837,77849.03543146036
2020-01-02 05:00:00+00:00,58655.93287109953,33000.582065557566,40398.74196482484,58655.93287109953,67632.60611597529,78649.45416396714
2020-01-02 06:00:00+00:00,61249.546067055206,36727.47810103307,43583.8893887033,61249.546067055206,73190.41621948434,78603.95357995674
2020-01-02 07:00:00+00:00,64243.09561244231,37185.337299873914,45196.66967494073,64243.09561244231,73523.31695070522,81866.50460233321
2020-01-02 08:00:00+00:00,63770.16388734542,42195.102757513734,47849.50421494682,63770.16388734542,74637.5651905772,79607.25710591135
2020-01-02 09:00:00+00:00,67104.2186812869,46392.28358670253,50147.646620077125,67104.2186812869,76290.8352033001,87916.43085689173
2020-01-02 10:00:00+00:00,66502.03013836095,44361.334754484495,52654.686847685174,66502.03013836095,75969.49440385767,82192.28026039572
2020-01-02 11:00:00+00:00,64153.56607168131,40919.36173798123,49888.317263426565,64153.56607168131,73898.56192511681,87460.76578104685
2020-01-02 12:00:00+00:00,63222.67193406698,46666.91520327639,47359.951758444986,63222.67193406698,76735.74607993866,85549.5348252566
2020-01-02 13:00:00+00:00,63986.799406094215,40415.26281202663,48091.170715006185,63986.799406094215,75126.74474605393,76977.03302002604
2020-01-02 14:00:00+00:00,60117.864704259286,38647.87842667291,45470.19590633301,60117.864704259286,72866.45845391926,81508.90583714562
2020-01-02 15:00:00+00:00,60074.80129480585,39988.37104563718,46441.49320412341,60074.80129480585,74149.03155294755,81231.22109342867
2020-01-02 16:00:00+00:00,61534.715467061884,42702.5378158537,51012.79031622815,61534.715467061884,72417.25921549191,79501.31326109859
2020-01-02 17:00:00+00:00,60541.04743723826,41438.633074395024,47751.37797376764,60541.04743723826,73914.22376817146,82394.49915915585
2020-01-02 18:00:00+00:00,58722.86860510694,41898.47663940521,50468.907512157035,58722.86860510694,71121.14181851585,84498.62648807846
2020-01-02 19:00:00+00:00,57926.8048238577,42000.25864241985,46935.68028765163,57926.8048238577,67913.58703839635,83996.82156932299
2020-01-02 20:00:00+00:00,55152.71752016867,38689.6666477994,43331.668457843916,55152.71752016867,65226.88842404737,73982.96407678253
2020-01-02 21:00:00+00:00,52385.05942968937,35034.60067228589,42407.916040755146,52385.05942968937,65231.38987213621,70857.58736007185
2020-01-02 22:00:00+00:00,47472.29485120652,35886.572971514244,40167.54998820296,47472.29485120652,58999.66104994238,71928.03970633393
2020-01-02 23:00:00+00:00,45330.22817245232,35504.046438692676,38944.900752120615,45330.22817245232,58779.59617355193,66039.14676410143
2020-01-03 00:00:00+00:00,43123.689570035196,32001.4437108745,35948.39130484669,43123.689570035196,53914.063505267506,58921.185360997166
2020-01-03 01:00:00+00:00,46011.341883237685,31836.621457775484,36304.84140169801,46011.341883237685,52834.52835546522,58944.87789398546
2020-01-03 02:00:00+00:00,43913.36409175597,27573.443806088937,36774.446982829846,43913.36409175597,59221.49054725522,61906.417881734924
2020-01-03 03:00:00+00:00,48071.96298273954,32698.149345772315,39609.783279893345,48071.96298273954,56246.99224888315,61622.29393638793
2020-01-03 04:00:00+00:00,51872.74336328857,32905.01285997914,38466.52200847836,51872.74336328857,60180.74513961861,78487.32212540643
2020-01-03 05:00:00+00:00,58375.35814443797,35029.24687899679,42030.79990227112,58375.35814443797,68808.09003132799,80458.59014623953
2020-01-03 06:00:00+00:00,63005.09084486165,36527.01716424846,43895.31501624591,63005.09084486165,72078.9048067788,74611.8483377383
2020-01-03 07:00:00+00:00,63801.91374605486,42715.76581382482,43997.4299666044,63801.91374605486,76993.64709248411,83041.14949037941
2020-01-03 08:00:00+00:00,62744.4996177779,40694.865332444155,48765.07611579722,62744.4996177779,74223.79820848227,89662.93278483924
2020-01-03 09:00:00+00:00,66431.79822564944,43725.365374051624,51884.8559876578,66431.79822564944,76046.54507817121,85062.51276856803
2020-01-03 10:00:00+00:00,65357.63684597688,47444.99649848434,50464.25623776347,65357.63684597688,76048.5693980218,79537.78431314381
2020-01-03 11:00:00+00:00,65825.20145989093,43406.64819967872,48441.92075333081,65825.20145989093,77377.96821148903,86309.76681336081
2020-01-03 12:00:00+00:00,63956.42794938831,42502.28330642227,46747.41188259877,63956.42794938831,75689.51232346815,83139.45552312427
2020-01-03 13:00:00+00:00,63079.69102672446,40690.72679696011,46986.70113862305,63079.69102672446,75385.48478590586,81564.60792777156
