name,mape_test_pct,rmse_test_mw,mae_test_mw,mape_jan1_pct,mape_jan2_to_jan7_pct,runtime_seconds,is_winner
naive,12.780588824669476,8808.602996502907,7237.976190476191,6.51955384895017,13.824094653956026,0.0006124159990577027,False
sarima,9.977853072431364,6761.703492234742,5542.083550712608,10.987398430721111,9.809595512716403,88.5050129170013,False
prophet,7.613986192889271,4873.081629271273,3795.4548377725214,13.285018922377665,6.668814071307873,24.056834833998437,False
lightgbm,3.426170980764541,2326.4000345320833,1801.0977258799137,3.7221637173101154,3.376838858006945,57.21181887500279,True
nbeats,8.191128627962856,5770.531146543938,4284.682261824021,3.902316394624027,8.90593066685266,437.10331787500036,False
patchtst,10.030064109814232,6370.85187253918,5266.958111880971,4.11266501027032,11.01629729307155,673.457932207999,False
