name,mape_test_pct,rmse_test_mw,mae_test_mw,mape_jan1_pct,mape_jan2_to_jan7_pct,runtime_seconds,val_mape_pct,is_winner,hyperparameters
lightgbm,4.6115006889141785,3093.6988398960116,2486.54664374067,2.769582951990961,4.91848697840138,146.79919528961182,2.589796999107226,True,"{""n_estimators"": 400, ""num_leaves"": 31, ""learning_rate"": 0.05}"
prophet,7.662797825684743,4888.41140301546,3821.878685787192,13.428680910143973,6.701817311608206,51.00163006782532,6.162811518916768,False,"{""seasonality_mode"": ""additive"", ""changepoint_prior_scale"": 0.05}"
nbeats,9.864707103555277,6690.955688458922,5390.888543991816,10.943147272737267,9.684967075358276,53.06461691856384,12.894110341256438,False,"{""input_chunk_length"": 168, ""output_chunk_length"": 168, ""max_epochs"": 20, ""selected_epochs"": 3, ""early_stopping_patience"": 5, ""batch_size"": 1024, ""accelerator"": ""mps""}"
patchtst,11.547818551774053,8612.831706110366,6729.26665969122,5.520385263051138,12.552390766561203,42.50151014328003,11.27433083833605,False,"{""input_chunk_length"": 168, ""output_chunk_length"": 168, ""max_epochs"": 20, ""selected_epochs"": 3, ""early_stopping_patience"": 5, ""batch_size"": 1024, ""accelerator"": ""mps"", ""actual_model"": ""TSMixerModel"", ""substitution_reason"": ""darts 0.41.0 does not expose PatchTSTModel""}"
naive,12.780588824669476,8808.602996502907,7237.976190476191,6.51955384895017,13.824094653956026,0.0030128955841064453,,False,"{""lag_hours"": 168}"
sarima,12.871531859319077,8835.37581849138,7292.1328034282615,8.453138862900662,13.607930692055481,37.845197916030884,15.70006127391579,False,"{""order"": [2, 1, 1], ""seasonal_order"": [0, 1, 1, 24], ""train_window_hours"": 2160}"
