utc_timestamp,observed_mw,naive_point_mw,sarima_point_mw,sarima_q0.025_mw,sarima_q0.1_mw,sarima_q0.5_mw,sarima_q0.9_mw,sarima_q0.975_mw,prophet_point_mw,prophet_q0.025_mw,prophet_q0.1_mw,prophet_q0.5_mw,prophet_q0.9_mw,prophet_q0.975_mw,lightgbm_point_mw,lightgbm_q0.025_mw,lightgbm_q0.1_mw,lightgbm_q0.5_mw,lightgbm_q0.9_mw,lightgbm_q0.975_mw,nbeats_point_mw,nbeats_q0.025_mw,nbeats_q0.1_mw,nbeats_q0.5_mw,nbeats_q0.9_mw,nbeats_q0.975_mw,patchtst_point_mw,patchtst_q0.025_mw,patchtst_q0.1_mw,patchtst_q0.5_mw,patchtst_q0.9_mw,patchtst_q0.975_mw
2020-01-06 05:00:00+00:00,51821.0,45099.0,44869.8,35904.7,39007.9,44869.8,50731.7,53834.8,56403.4,50611.3,52871.1,56460.8,59853.9,61734.1,61504.1,52450.0,54026.9,61191.9,61514.7,61944.1,52299.6,44813.5,49982.6,52299.6,59063.4,60498.9,50419.1,42445.8,44237.6,50419.1,61676.6,67285.0
2020-01-06 06:00:00+00:00,57075.0,48828.0,49020.9,40037.6,43147.0,49020.9,54894.7,58004.2,60887.2,55660.6,57551.8,60893.4,64409.8,66325.0,67480.5,59133.1,60718.9,66800.1,67492.4,68097.2,61628.6,49413.8,51522.5,61628.6,65099.1,65464.5,53700.0,43613.9,46442.2,53700.0,65195.5,71438.1
2020-01-06 07:00:00+00:00,59509.0,51706.0,51513.2,42512.4,45627.9,51513.2,57398.4,60513.9,63461.9,58218.9,60036.5,63262.4,66824.5,68719.6,68779.1,61655.5,65510.8,69413.3,69501.8,70366.6,66167.6,47280.6,50342.8,66167.6,68889.6,69957.1,59001.6,44193.2,50353.4,59001.6,72499.8,77182.9
2020-01-06 08:00:00+00:00,61130.0,53959.0,53078.2,44060.6,47181.9,53078.2,58974.5,62095.8,65347.7,59805.9,61714.1,65238.3,68919.1,71072.3,70863.8,63188.2,67387.4,70106.4,70150.8,70883.2,65657.5,52263.0,60578.6,65657.5,70081.7,71345.7,61785.4,47174.5,52684.9,61785.4,73371.1,77615.8
2020-01-06 09:00:00+00:00,62336.0,53475.0,54093.0,45058.9,48185.9,54093.0,60000.2,63127.2,66970.3,61507.1,63466.3,66958.3,70689.2,72452.5,71820.9,63357.8,67492.1,71187.8,71523.7,71971.8,68581.8,53336.1,60122.8,68581.8,71332.1,73538.9,60857.1,45731.0,52662.6,60857.1,75492.1,80012.8
2020-01-06 10:00:00+00:00,63191.0,53629.0,54849.5,45799.0,48931.7,54849.5,60767.3,63900.1,67306.8,61708.2,63809.4,67351.1,71064.1,72877.2,71688.5,63292.0,68065.3,71218.1,71933.3,72096.4,69384.7,51401.9,62553.5,69384.7,73981.0,74115.0,64032.9,47925.2,55858.8,64032.9,76295.6,77888.9
2020-01-06 11:00:00+00:00,63404.0,54139.0,54585.7,45518.9,48657.2,54585.7,60514.1,63652.4,66553.4,61236.0,63226.0,66678.5,70195.3,71930.6,71122.4,64272.2,69098.2,71326.2,71501.8,71983.0,69942.0,51489.0,63391.6,69942.0,72016.6,72400.6,63293.1,47800.7,54822.7,63293.1,75045.3,78276.8
2020-01-06 12:00:00+00:00,62372.0,52653.0,53456.3,44373.3,47517.2,53456.3,59395.3,62539.2,65324.3,60111.2,61951.7,65247.3,68963.1,71020.6,71096.2,63561.8,68417.3,71111.5,71418.3,71927.5,69348.4,57622.9,62557.7,69348.4,73491.0,74932.0,63674.1,48912.5,55133.0,63674.1,75790.5,78238.3
2020-01-06 13:00:00+00:00,61577.0,52431.0,52325.0,43225.8,46375.4,52325.0,58274.6,61424.2,64128.4,58497.2,60512.2,64103.6,67790.5,69584.8,70423.7,63262.4,68066.7,70471.5,70842.3,71827.9,68808.8,54807.7,64745.2,68808.8,68903.5,73216.7,62249.3,47678.5,54113.7,62249.3,74636.6,78174.4
2020-01-06 14:00:00+00:00,61264.0,52719.0,51911.1,42795.8,45950.9,51911.1,57871.3,61026.4,63073.7,57899.6,59909.2,63300.5,67108.3,68874.1,70336.8,63082.3,67979.8,70131.5,71173.7,71551.2,69145.0,53790.7,58682.4,69145.0,70027.1,71832.7,62255.2,46640.2,54983.2,62255.2,73728.9,80740.6
2020-01-06 15:00:00+00:00,62276.0,54457.0,53221.1,44089.6,47250.4,53221.1,59191.8,62352.6,62930.6,57674.4,59299.3,62885.0,66331.5,68245.2,71026.3,63894.2,68286.6,70657.6,71759.0,72031.6,65397.5,55611.1,60079.1,65397.5,68015.4,72368.4,62830.0,45741.8,53883.3,62830.0,76069.8,80636.1
2020-01-06 16:00:00+00:00,66018.0,58272.0,55447.7,46300.1,49466.4,55447.7,61429.0,64595.3,63705.7,58357.6,60180.5,63666.9,67426.4,69455.3,72547.5,65773.3,69280.2,72379.3,72964.2,73000.2,66822.4,48817.7,59326.3,66822.4,71400.9,72725.1,62870.4,47694.5,54726.4,62870.4,74568.6,78555.0
2020-01-06 17:00:00+00:00,66215.0,58564.0,55265.1,46101.4,49273.3,55265.1,61257.0,64428.8,63692.5,58222.4,60091.1,63786.2,67455.6,69114.2,72785.5,65672.6,69500.5,72562.4,73181.5,73399.8,62160.9,51813.5,59557.5,62160.9,69277.9,71209.7,63302.8,49440.1,56020.9,63302.8,73074.7,76412.8
2020-01-06 18:00:00+00:00,64831.0,56927.0,53432.3,44252.5,47429.9,53432.3,59434.6,62612.1,61933.9,55954.2,58456.6,62072.2,65696.6,67520.4,70687.4,64551.7,68934.7,70974.7,72317.7,72614.9,62046.1,56528.3,56964.7,62046.1,65005.0,69978.3,62580.0,48364.1,54255.6,62580.0,73947.0,76645.9
2020-01-06 19:00:00+00:00,61350.0,53959.0,50184.1,40988.2,44171.2,50184.1,56196.9,59380.0,58909.9,53238.0,55278.8,58691.4,62385.9,64400.3,67200.6,62099.2,66219.5,67509.4,69257.6,69464.3,62925.5,50906.6,59803.9,62925.5,68215.8,69945.3,62047.2,47916.0,55149.1,62047.2,70943.7,73645.5
2020-01-06 20:00:00+00:00,58821.0,51937.0,47533.1,38321.2,41509.8,47533.1,53556.5,56745.1,55945.1,50992.8,52605.3,55965.7,59455.7,61279.2,65073.0,59448.6,63226.7,64919.1,66798.3,66922.4,63134.7,50011.9,57805.0,63134.7,67194.7,68525.5,61502.1,46657.3,53779.4,61502.1,73000.5,77493.2
2020-01-06 21:00:00+00:00,56577.0,50574.0,45478.8,36250.8,39444.9,45478.8,51512.6,54706.7,52731.6,47566.9,49192.4,52802.2,56588.0,58443.5,62796.8,56670.7,59987.3,61479.5,64401.3,64960.5,58385.2,52421.5,53581.9,58385.2,59151.0,65152.3,55424.4,46193.2,49013.4,55424.4,64942.7,70192.2
2020-01-06 22:00:00+00:00,52904.0,47382.0,42156.5,32912.5,36112.2,42156.5,48200.8,51400.4,49364.1,43927.3,45770.5,49344.8,52950.1,54522.2,60032.0,53451.7,55994.6,59191.7,60966.7,61614.3,53773.6,48607.6,50435.3,53773.6,58455.0,64793.9,52769.1,43668.1,46011.9,52769.1,62435.9,67164.5
2020-01-06 23:00:00+00:00,50708.0,44018.0,41085.8,31825.9,35031.1,41085.8,47140.5,50345.7,47070.4,41937.3,43538.9,47012.3,50686.8,52420.3,54838.5,48373.6,50805.9,54757.8,56093.5,56144.6,49837.0,45051.8,49694.7,49837.0,54938.3,60940.2,48922.4,42358.0,44494.3,48922.4,56146.4,60461.7
2020-01-07 00:00:00+00:00,49617.0,42023.0,39363.5,30079.3,33292.9,39363.5,45434.2,48647.8,45856.3,40751.8,42359.2,45895.0,49231.4,51205.3,53260.1,47993.8,49464.2,53203.4,53587.0,54256.6,48625.3,47618.7,48173.8,48625.3,56857.3,60055.4,46401.7,38451.7,40315.1,46401.7,56831.2,62987.5
2020-01-07 01:00:00+00:00,48105.0,40856.0,38591.1,29281.2,32503.7,38591.1,44678.4,47900.9,45773.2,40496.1,42104.7,45759.3,49241.1,51097.8,51481.4,47196.8,49038.5,52149.9,52968.7,53226.1,47573.8,40400.7,43153.5,47573.8,53941.6,54310.2,45894.1,38547.5,41162.8,45894.1,53679.0,57776.7
2020-01-07 02:00:00+00:00,48553.0,40388.0,38655.2,29320.8,32551.8,38655.2,44758.6,47989.6,46672.7,40932.3,43065.3,46815.9,50117.1,52006.8,52608.4,47098.9,49263.1,52800.8,53291.7,53307.7,46560.6,35496.2,45088.8,46560.6,52503.7,55568.0,45185.7,38706.9,39220.9,45185.7,54483.3,59045.2
2020-01-07 03:00:00+00:00,50054.0,40835.0,39712.3,30355.1,33593.9,39712.3,45830.6,49069.4,48849.8,43391.6,45032.4,48759.7,52354.5,54161.2,54362.9,48634.4,51547.8,54553.4,54998.7,55207.7,47846.7,42401.2,45701.3,47846.7,52532.4,56141.0,46603.0,39225.4,39941.3,46603.0,57087.6,62589.8
2020-01-07 04:00:00+00:00,53241.0,41447.0,41967.4,32589.2,35835.3,41967.4,48099.4,51345.6,53419.4,48111.0,49945.6,53308.7,57013.4,58931.8,57409.5,51293.5,53858.0,57840.6,58326.1,59763.0,50473.4,41638.9,48798.6,50473.4,57748.6,60500.7,46841.4,39560.0,39810.1,46841.4,57945.0,63351.2
2020-01-07 05:00:00+00:00,60420.0,41596.0,46124.7,36727.0,39979.8,46124.7,52269.5,55522.4,58742.2,53371.6,55578.2,58840.3,62395.1,64546.5,65388.9,57319.6,60675.4,65708.9,66993.5,67067.8,53255.2,47061.4,52352.3,53255.2,60684.8,63079.0,49665.3,41308.1,42614.6,49665.3,61008.4,66431.9
2020-01-07 06:00:00+00:00,66527.0,44124.0,50275.9,40859.8,44119.0,50275.9,56432.8,59692.0,62972.7,57389.6,59478.7,62877.9,66105.1,67847.5,70725.3,61902.9,66878.2,70611.2,72194.5,74196.1,59394.9,46843.3,48888.6,59394.9,64108.4,65865.1,53243.8,43062.8,45057.4,53243.8,66243.9,72154.9
2020-01-07 07:00:00+00:00,69198.0,46802.0,52768.2,43334.5,46599.8,52768.2,58936.6,62202.0,65331.1,59900.7,61635.2,65345.6,68964.4,70879.8,72404.5,64058.4,68347.2,72664.9,73334.9,74112.2,60520.2,50045.0,53429.5,60520.2,66958.0,69829.5,55717.1,44420.6,48755.4,55717.1,67548.4,73837.4
2020-01-07 08:00:00+00:00,69408.0,49456.0,54333.3,44882.5,48153.8,54333.3,60512.9,63784.2,67031.3,61295.8,63439.8,67043.5,70509.0,72310.1,73608.9,65939.9,69352.2,74074.3,74449.8,74590.4,65148.8,47944.5,55115.5,65148.8,69301.0,72303.0,57852.5,42107.0,49345.6,57852.5,72575.2,79710.8
2020-01-07 09:00:00+00:00,69896.0,50937.0,55348.2,45880.5,49157.6,55348.2,61538.7,64815.8,68494.8,63032.7,64819.7,68422.2,71891.2,74015.9,73522.6,65840.9,69873.7,74105.5,74618.6,74725.9,69122.1,53719.5,56737.8,69122.1,72205.6,73244.9,61008.0,46407.3,51551.3,61008.0,75312.6,78911.2
2020-01-07 10:00:00+00:00,70089.0,52026.0,56104.6,46620.5,49903.3,56104.6,62306.0,65588.8,68696.2,63423.7,64971.0,68686.2,72452.9,74283.2,73982.1,66478.0,70101.3,74495.5,74590.2,74678.1,69332.3,55070.4,59049.0,69332.3,71519.6,73409.2,61460.3,47341.6,52727.5,61460.3,75651.1,79022.2
2020-01-07 11:00:00+00:00,69367.0,52394.0,55840.8,46340.1,49628.6,55840.8,62052.9,65341.4,67829.8,62184.0,64176.8,68021.7,71499.4,73537.5,73668.4,66289.9,69847.9,73722.6,74063.1,74397.7,64131.5,52602.6,60707.6,64131.5,71809.6,77061.5,61430.6,46148.3,52874.6,61430.6,74822.1,78641.1
2020-01-07 12:00:00+00:00,69465.0,50637.0,54711.4,45194.3,48488.5,54711.4,60934.3,64228.5,66507.6,61011.0,62931.3,66498.8,70070.0,72177.4,72963.8,65617.5,69627.5,73469.1,73773.1,74370.0,65290.3,53847.9,60581.9,65290.3,70106.4,75185.9,59604.8,44257.2,50090.2,59604.8,76556.7,82598.0
2020-01-07 13:00:00+00:00,68854.0,49459.0,53580.2,44046.7,47346.6,53580.2,59813.7,63113.6,65236.7,59696.9,61571.7,65028.8,68594.8,70389.3,72087.3,65945.7,69462.5,72920.2,73270.1,74180.0,63761.8,56949.3,58202.0,63761.8,70347.9,73231.1,60286.2,46301.3,51224.7,60286.2,74637.5,79511.8
2020-01-07 14:00:00+00:00,68089.0,49378.0,53166.3,43616.5,46922.0,53166.3,59410.5,62716.1,64122.6,58416.7,60390.2,64106.4,67665.4,69620.1,72311.8,65618.7,69299.9,72551.9,73387.8,74160.0,64802.1,53770.1,56821.6,64802.1,71555.4,74377.7,59498.2,47793.2,51571.3,59498.2,71945.4,74978.0
2020-01-07 15:00:00+00:00,68574.0,51219.0,54476.2,44910.1,48221.3,54476.2,60731.2,64042.4,63933.0,58067.5,60513.3,63779.2,67199.4,69444.2,72445.2,65203.1,69198.9,72863.8,73704.1,74107.0,61910.6,53095.8,54898.1,61910.6,72962.3,73080.1,58769.0,46983.0,51003.1,58769.0,71636.3,75699.1
2020-01-07 16:00:00+00:00,70914.0,53428.0,56702.9,47120.4,50437.2,56702.9,62968.5,66285.4,64671.6,59567.0,61198.6,64620.1,68145.1,69846.9,73630.1,66069.0,69610.8,73639.0,74355.4,74550.8,63955.8,52959.4,54295.2,63955.8,70818.3,74474.2,62466.4,45785.6,54631.3,62466.4,74688.7,78740.2
2020-01-07 17:00:00+00:00,70678.0,52637.0,56520.3,46921.5,50244.0,56520.3,62796.6,66119.1,64629.5,59230.5,61062.0,64528.4,68171.3,69945.2,73541.8,66618.9,69793.3,73702.6,74385.6,74541.3,64125.3,52119.0,52873.3,64125.3,70725.7,73097.8,61429.3,44936.1,52304.3,61429.3,75040.2,80407.5
2020-01-07 18:00:00+00:00,68990.0,50151.0,54687.5,45072.3,48400.5,54687.5,60974.5,64302.6,62847.7,57146.4,59235.6,62748.8,66569.2,68014.6,72470.1,65636.9,68494.4,73054.9,73327.4,73792.0,64192.1,53565.7,55764.3,64192.1,70642.2,73365.0,58666.7,47173.6,51397.0,58666.7,70114.4,73336.1
2020-01-07 19:00:00+00:00,65235.0,47493.0,51439.3,41807.8,45141.6,51439.3,57736.9,61070.7,59804.2,54625.0,56466.9,60050.6,63865.1,66044.5,69105.9,62145.1,66784.5,69579.7,70838.5,71536.4,63939.4,51708.5,55688.4,63939.4,66654.6,67083.1,57842.0,46660.7,50317.6,57842.0,68880.5,73975.2
2020-01-07 20:00:00+00:00,61997.0,45842.0,48788.3,39140.6,42480.0,48788.3,55096.6,58436.0,56822.8,51301.7,52977.0,56667.9,60082.6,62130.3,66191.8,59945.1,64624.7,67027.3,68122.7,68298.5,57928.2,48502.0,51611.6,57928.2,66634.6,71140.7,54478.4,46398.5,48640.0,54478.4,64903.3,70190.1
2020-01-07 21:00:00+00:00,59030.0,45501.0,46733.9,37070.0,40415.0,46733.9,53052.8,56397.8,53595.0,48593.9,50311.0,53836.5,57142.4,59315.5,64089.0,57898.2,61751.4,64076.5,64693.8,65748.3,56766.2,48770.5,53163.0,56766.2,62145.1,64287.4,52073.0,44357.5,46458.0,52073.0,60898.9,66492.3
2020-01-07 22:00:00+00:00,55343.0,43969.0,43411.6,33731.5,37082.1,43411.6,49741.1,53091.7,50215.8,44562.8,46706.3,50160.3,53818.7,55641.9,60948.8,53707.6,56069.0,61641.5,61867.6,61950.1,53948.6,45410.8,49743.0,53948.6,58845.2,60012.5,49577.2,42381.6,43658.9,49577.2,58825.7,63415.1
2020-01-07 23:00:00+00:00,52694.0,42335.0,40975.9,31279.6,34635.9,40975.9,47316.0,50672.3,47912.9,42645.3,44441.0,47887.1,51436.1,53280.1,56969.6,50487.3,51933.0,55969.5,56684.3,57361.5,51510.6,44456.8,44714.4,51510.6,59920.2,60647.2,46481.0,40629.3,41333.5,46481.0,55405.3,59980.9
